m_id,m_nLine,m_nLineA,m_nLen,m_nLenA,m_gametext
205701015,3,2,20,12,"['【仮】フェリーネ 1章 タスク1目標', '', '', '', '', '', '', '', '', '', '', '']"
205701016,3,2,20,12,"['【仮】フェリーネ 1章 タスク1概要', '', '', '', '', '', '', '', '', '', '', '']"
205702011,3,2,20,12,"['フェリーネ', '', '', '', '', '', '', '', '', '', '', '']"
205702012,3,2,20,12,"['この胸の高鳴りは', '', '', '', '', '', '', '', '', '', '', '']"
205702013,3,2,20,12,"['～トラベラーストーリー[権力]～\n両親から結婚相手を見つけるよう\n言われている盗賊のフェリーネ。\n聖火騎士ランベルトへの恋心が\n本物なのか、確かめたいという。', '', '', '', '', '', '', '', '', '', '', '']"
205702014,3,2,20,12,"['【仮】フェリーネ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
205702015,3,2,20,12,"['【仮】フェリーネ 2章 タスク1目標', '', '', '', '', '', '', '', '', '', '', '']"
205702016,3,2,20,12,"['【仮】フェリーネ 2章 タスク1概要', '', '', '', '', '', '', '', '', '', '', '']"
205703011,3,2,20,12,"['フェリーネ', '', '', '', '', '', '', '', '', '', '', '']"
205703012,3,2,20,12,"['想い人の心はどこに', '', '', '', '', '', '', '', '', '', '', '']"
205703013,3,2,20,12,"['～トラベラーストーリー[権力]～\n恋心を自覚し始めたフェリーネ。\n聖火騎士ランベルトの気持ちを\n知りたくなった彼女だが、\n勇気を出せずにいた。', '', '', '', '', '', '', '', '', '', '', '']"
205703014,3,2,20,12,"['【仮】フェリーネ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
205703015,3,2,20,12,"['【仮】フェリーネ 3章 タスク1目標', '', '', '', '', '', '', '', '', '', '', '']"
205703016,3,2,20,12,"['【仮】フェリーネ 3章 タスク1概要', '', '', '', '', '', '', '', '', '', '', '']"
205704011,3,2,20,12,"['フェリーネ', '', '', '', '', '', '', '', '', '', '', '']"
205704012,3,2,20,12,"['恋の代わりに得られたものは', '', '', '', '', '', '', '', '', '', '', '']"
205704013,3,2,20,12,"['～トラベラーストーリー[権力]～\n思いの丈を告白したフェリーネだが、\nランベルトの気持ちは未だわからない。\n彼女はもう一度だけ、\nランベルトに会おうとしていた。', '', '', '', '', '', '', '', '', '', '', '']"
205704014,3,2,20,12,"['【仮】フェリーネ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
205704015,3,2,20,12,"['【仮】フェリーネ 4章 タスク1目標', '', '', '', '', '', '', '', '', '', '', '']"
205704016,3,2,20,12,"['【仮】フェリーネ 4章 タスク1概要', '', '', '', '', '', '', '', '', '', '', '']"
205704025,3,2,20,12,"['【仮】フェリーネ 4章 タスク2目標', '', '', '', '', '', '', '', '', '', '', '']"
205704026,3,2,20,12,"['【仮】フェリーネ 4章 タスク2概要', '', '', '', '', '', '', '', '', '', '', '']"
205704035,3,2,20,12,"['【仮】フェリーネ 4章 タスク3目標', '', '', '', '', '', '', '', '', '', '', '']"
205704036,3,2,20,12,"['【仮】フェリーネ 4章 タスク3概要', '', '', '', '', '', '', '', '', '', '', '']"
205801011,3,2,20,12,"['アンリ', '', '', '', '', '', '', '', '', '', '', '']"
205801012,3,2,20,12,"['“完璧”な忍び足', '', '', '', '', '', '', '', '', '', '', '']"
205801013,3,2,20,12,"['～トラベラーストーリー[名声]～\n“怪盗”を自称する盗賊アンリは、\n【ミステルトス平原】で\nなにやら不審な動きをしていた――', '', '', '', '', '', '', '', '', '', '', '']"
205801014,3,2,20,12,"['【仮】アンリ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
205801015,3,2,20,12,"['【仮】アンリ 1章 タスク1目標', '', '', '', '', '', '', '', '', '', '', '']"
205801016,3,2,20,12,"['【仮】アンリ 1章 タスク1概要', '', '', '', '', '', '', '', '', '', '', '']"
205802011,3,2,20,12,"['アンリ', '', '', '', '', '', '', '', '', '', '', '']"
205802012,3,2,20,12,"['“完璧”な狩り', '', '', '', '', '', '', '', '', '', '', '']"
205802013,3,2,20,12,"['～トラベラーストーリー[名声]～\n【オオヒツジ仮】を仕留めたいアンリ。\nしかし、魔物の弱点を書いたメモを\nなくしてしまったという。', '', '', '', '', '', '', '', '', '', '', '']"
205802014,3,2,20,12,"['【仮】アンリ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
205802015,3,2,20,12,"['【仮】アンリ 2章 タスク1目標', '', '', '', '', '', '', '', '', '', '', '']"
205802016,3,2,20,12,"['【仮】アンリ 2章 タスク1概要', '', '', '', '', '', '', '', '', '', '', '']"
205802025,3,2,20,12,"['【仮】アンリ 2章 タスク2目標', '', '', '', '', '', '', '', '', '', '', '']"
205802026,3,2,20,12,"['【仮】アンリ 2章 タスク2概要', '', '', '', '', '', '', '', '', '', '', '']"
205803011,3,2,20,12,"['アンリ', '', '', '', '', '', '', '', '', '', '', '']"
205803012,3,2,20,12,"['成人の儀式も“完璧”に', '', '', '', '', '', '', '', '', '', '', '']"
205803013,3,2,20,12,"['～トラベラーストーリー[名声]～\n【オオヒツジ仮】の狩りは\nアンリにとってあくまで腕試しだった。\nこれから、さらに\n大きな狩りに挑むようだ。', '', '', '', '', '', '', '', '', '', '', '']"
205803014,3,2,20,12,"['【仮】アンリ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
205803015,3,2,20,12,"['【仮】アンリ 3章 タスク1目標', '', '', '', '', '', '', '', '', '', '', '']"
205803016,3,2,20,12,"['【仮】アンリ 3章 タスク1概要', '', '', '', '', '', '', '', '', '', '', '']"
205804011,3,2,20,12,"['アンリ', '', '', '', '', '', '', '', '', '', '', '']"
205804012,3,2,20,12,"['本当の“完璧”とは', '', '', '', '', '', '', '', '', '', '', '']"
205804013,3,2,20,12,"['～トラベラーストーリー[名声]～\n故郷の成人の儀式のため、\n【ライノホーン】を狩りたいアンリ。\n彼は再び、狩りに挑む。', '', '', '', '', '', '', '', '', '', '', '']"
205804014,3,2,20,12,"['【仮】アンリ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
205804015,3,2,20,12,"['【仮】アンリ 4章 タスク1目標', '', '', '', '', '', '', '', '', '', '', '']"
205804016,3,2,20,12,"['【仮】アンリ 4章 タスク1概要', '', '', '', '', '', '', '', '', '', '', '']"
205901011,3,2,20,12,"['エミー', '', '', '', '', '', '', '', '', '', '', '']"
205901012,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
205901013,3,2,20,12,"['【仮】エミーあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
205901014,3,2,20,12,"['【仮】エミー受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
205901015,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
205901016,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
205902011,3,2,20,12,"['エミー', '', '', '', '', '', '', '', '', '', '', '']"
205902012,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
205902013,3,2,20,12,"['【仮】エミーあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
205902014,3,2,20,12,"['【仮】エミー受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
205902015,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
205902016,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
205902025,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
205902026,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
205903011,3,2,20,12,"['エミー', '', '', '', '', '', '', '', '', '', '', '']"
205903012,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
205903013,3,2,20,12,"['【仮】エミーあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
205903014,3,2,20,12,"['【仮】エミー受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
205903015,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
205903016,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
205904011,3,2,20,12,"['エミー', '', '', '', '', '', '', '', '', '', '', '']"
205904012,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
205904013,3,2,20,12,"['【仮】エミーあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
205904014,3,2,20,12,"['【仮】エミー受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
205904015,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
205904016,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
205904025,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
205904026,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206001011,3,2,20,12,"['エリカ', '', '', '', '', '', '', '', '', '', '', '']"
206001012,3,2,20,12,"['エリカ婚活中', '', '', '', '', '', '', '', '', '', '', '']"
206001013,3,2,20,12,"['【仮】エリカあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
206001014,3,2,20,12,"['【仮】エリカ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
206001015,3,2,20,12,"['カミルを探そう', '', '', '', '', '', '', '', '', '', '', '']"
206001016,3,2,20,12,"['村のどこかにいるカミルを探そう', '', '', '', '', '', '', '', '', '', '', '']"
206002011,3,2,20,12,"['エリカ', '', '', '', '', '', '', '', '', '', '', '']"
206002012,3,2,20,12,"['エリカの気持ちとカミルの気持ち', '', '', '', '', '', '', '', '', '', '', '']"
206002013,3,2,20,12,"['【仮】エリカあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
206002014,3,2,20,12,"['【仮】エリカ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
206002015,3,2,20,12,"['カミルを探そう', '', '', '', '', '', '', '', '', '', '', '']"
206002016,3,2,20,12,"['村のどこかにいるカミルを探そう', '', '', '', '', '', '', '', '', '', '', '']"
206002025,3,2,20,12,"['薬草を探そう', '', '', '', '', '', '', '', '', '', '', '']"
206002026,3,2,20,12,"['山のどこかに自生する薬草を探そう', '', '', '', '', '', '', '', '', '', '', '']"
206002035,3,2,20,12,"['カミルを探そう', '', '', '', '', '', '', '', '', '', '', '']"
206002036,3,2,20,12,"['カミルのところへ戻ろう', '', '', '', '', '', '', '', '', '', '', '']"
206003011,3,2,20,12,"['エリカ', '', '', '', '', '', '', '', '', '', '', '']"
206003012,3,2,20,12,"['エリカついに告白', '', '', '', '', '', '', '', '', '', '', '']"
206003013,3,2,20,12,"['【仮】エリカあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
206003014,3,2,20,12,"['【仮】エリカ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
206003015,3,2,20,12,"['カミルを探そう', '', '', '', '', '', '', '', '', '', '', '']"
206003016,3,2,20,12,"['村のどこかにいるカミルを探そう', '', '', '', '', '', '', '', '', '', '', '']"
206004011,3,2,20,12,"['エリカ', '', '', '', '', '', '', '', '', '', '', '']"
206004012,3,2,20,12,"['カミルの真意', '', '', '', '', '', '', '', '', '', '', '']"
206004013,3,2,20,12,"['【仮】エリカあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
206004014,3,2,20,12,"['【仮】エリカ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
206004015,3,2,20,12,"['カミルを探そう', '', '', '', '', '', '', '', '', '', '', '']"
206004016,3,2,20,12,"['村のどこかにいるカミルを探そう', '', '', '', '', '', '', '', '', '', '', '']"
206004025,3,2,20,12,"['子供を探そう', '', '', '', '', '', '', '', '', '', '', '']"
206004026,3,2,20,12,"['山で迷子になった子供を探そう', '', '', '', '', '', '', '', '', '', '', '']"
206004035,3,2,20,12,"['村に帰ろう', '', '', '', '', '', '', '', '', '', '', '']"
206004036,3,2,20,12,"['子供と一緒に村へ帰ろう', '', '', '', '', '', '', '', '', '', '', '']"
206101011,3,2,20,12,"['デニス', '', '', '', '', '', '', '', '', '', '', '']"
206101012,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206101013,3,2,20,12,"['【仮】デニスあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
206101014,3,2,20,12,"['【仮】デニス受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
206101015,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206101016,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206102011,3,2,20,12,"['デニス', '', '', '', '', '', '', '', '', '', '', '']"
206102012,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206102013,3,2,20,12,"['【仮】デニスあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
206102014,3,2,20,12,"['【仮】デニス受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
206102015,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206102016,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206102025,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206102026,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206103011,3,2,20,12,"['デニス', '', '', '', '', '', '', '', '', '', '', '']"
206103012,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206103013,3,2,20,12,"['【仮】デニスあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
206103014,3,2,20,12,"['【仮】デニス受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
206103015,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206103016,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206104011,3,2,20,12,"['デニス', '', '', '', '', '', '', '', '', '', '', '']"
206104012,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206104013,3,2,20,12,"['【仮】デニスあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
206104014,3,2,20,12,"['【仮】デニス受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
206104015,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206104016,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206104035,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206104036,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206201011,3,2,20,12,"['フレディ', '', '', '', '', '', '', '', '', '', '', '']"
206201012,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206201013,3,2,20,12,"['【仮】フレディあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
206201014,3,2,20,12,"['【仮】フレディ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
206201015,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206201016,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206202011,3,2,20,12,"['フレディ', '', '', '', '', '', '', '', '', '', '', '']"
206202012,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206202013,3,2,20,12,"['【仮】フレディあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
206202014,3,2,20,12,"['【仮】フレディ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
206202015,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206202016,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206202025,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206202026,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206203011,3,2,20,12,"['フレディ', '', '', '', '', '', '', '', '', '', '', '']"
206203012,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206203013,3,2,20,12,"['【仮】フレディあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
206203014,3,2,20,12,"['【仮】フレディ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
206203015,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206203016,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206204011,3,2,20,12,"['フレディ', '', '', '', '', '', '', '', '', '', '', '']"
206204012,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206204013,3,2,20,12,"['【仮】フレディあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
206204014,3,2,20,12,"['【仮】フレディ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
206204015,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206204016,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206204025,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206204026,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
206301011,3,2,20,12,"['イヴリン', '', '', '', '', '', '', '', '', '', '', '']"
