m_id,m_EffectLabel,m_EffectCategory,m_EffectAsset,m_SpawnMax,m_LoopEffect,m_Enemy,m_PossibleReverse,m_Color
1513,FxPS_Env_ShipWave_B16,7,/Game/Effect/Resource/V1_0_0/Particles/Env/FxPS_Env_ShipWave_B16.FxPS_Env_ShipWave_B16,2,195,194,194,"[1.0, 1.0, 1.0]"
1514,Eff_Btl_Sp_Charge_B,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Special/Eff_Blt_PC_Charge_SP_B.Eff_Blt_PC_Charge_SP_B,1,194,194,194,"[1.0, 1.0, 1.0]"
1517,Eff_Btl_Boss_Silence_ForceField_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Boss/Eff_Btl_Boss_Silence_ForceField_A.Eff_Btl_Boss_Silence_ForceField_A,1,195,195,194,"[1.0, 1.0, 1.0]"
1538,Eff_Btl_PC_RampantBreak_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Fencer/Eff_Btl_PC_RampantBreak_A.Eff_Btl_PC_RampantBreak_A,16,194,194,194,"[1.0, 1.0, 1.0]"
1539,Eff_Btl_PC_RampantBreak_B,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Fencer/Eff_Btl_PC_RampantBreak_B.Eff_Btl_PC_RampantBreak_B,16,194,194,194,"[1.0, 1.0, 1.0]"
1540,Eff_Btl_PC_RampantRandom_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Fencer/Eff_Btl_PC_RampantRandom_A.Eff_Btl_PC_RampantRandom_A,16,194,194,194,"[1.0, 1.0, 1.0]"
1541,Eff_Btl_PC_RampantRandom_B,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Fencer/Eff_Btl_PC_RampantRandom_B.Eff_Btl_PC_RampantRandom_B,16,194,194,194,"[1.0, 1.0, 1.0]"
1542,FxPS_Btl_PriRecovery_Single_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/priest/FxPS_Btl_PriRecovery_Single_A.FxPS_Btl_PriRecovery_Single_A,16,194,194,194,"[1.0, 1.0, 1.0]"
1545,Eff_Btl_Ene_NPC_Gla_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Other/Eff_Btl_Ene_NPC_Gla_A.Eff_Btl_Ene_NPC_Gla_A,16,194,194,194,"[1.0, 1.0, 1.0]"
1546,Eff_Btl_Ene_NPC_Gla_B,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Other/Eff_Btl_Ene_NPC_Gla_B.Eff_Btl_Ene_NPC_Gla_B,16,194,194,194,"[1.0, 1.0, 1.0]"
1587,Eff_Btl_Ene_NPC_Gla_B2,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Other/Eff_Btl_Ene_NPC_Gla_B2.Eff_Btl_Ene_NPC_Gla_B2,16,194,194,194,"[1.0, 1.0, 1.0]"
1547,Eff_Btl_Ene_NPC_Gla_C,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Other/Eff_Btl_Ene_NPC_Gla_C.Eff_Btl_Ene_NPC_Gla_C,16,194,194,194,"[1.0, 1.0, 1.0]"
1548,Eff_Btl_Ene_NPC_Nbl_SF_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Other/Eff_Btl_Ene_NPC_Nbl_SF_A.Eff_Btl_Ene_NPC_Nbl_SF_A,16,194,194,194,"[1.0, 1.0, 1.0]"
1549,Eff_Btl_Ene_NPC_Nbl_SF_B,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Other/Eff_Btl_Ene_NPC_Nbl_SF_B.Eff_Btl_Ene_NPC_Nbl_SF_B,16,194,194,194,"[1.0, 1.0, 1.0]"
1588,Eff_Btl_Ene_NPC_Nbl_SF_2,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Other/Eff_Btl_Ene_NPC_Nbl_SF_B2.Eff_Btl_Ene_NPC_Nbl_SF_B2,16,194,194,194,"[1.0, 1.0, 1.0]"
1550,Eff_Btl_Ene_NPC_Nbl_SF_C,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Other/Eff_Btl_Ene_NPC_Nbl_SF_C.Eff_Btl_Ene_NPC_Nbl_SF_C,16,194,194,194,"[1.0, 1.0, 1.0]"
1551,Eff_Btl_Ene_NPC_P108_01_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Other/Eff_Btl_Ene_NPC_P108_01_A.Eff_Btl_Ene_NPC_P108_01_A,16,194,194,194,"[1.0, 1.0, 1.0]"
1552,Eff_Btl_Ene_NPC_P108_01_B,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Other/Eff_Btl_Ene_NPC_P108_01_B.Eff_Btl_Ene_NPC_P108_01_B,16,194,194,194,"[1.0, 1.0, 1.0]"
1553,Eff_Btl_Ene_NPC_P108_01_C,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Other/Eff_Btl_Ene_NPC_P108_01_C.Eff_Btl_Ene_NPC_P108_01_C,16,194,194,194,"[1.0, 1.0, 1.0]"
1554,Eff_Btl_PC_BookXL_All_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/book/Eff_Btl_PC_BookXL_All_Shot_A.Eff_Btl_PC_BookXL_All_Shot_A,16,194,194,194,"[1.0, 1.0, 1.0]"
1556,Eff_Btl_Chara_Piero_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Other/Eff_Btl_Chara_Piero_A.Eff_Btl_Chara_Piero_A,1,194,194,194,"[1.0, 1.0, 1.0]"
1557,Eff_Btl_Chara_Piero_B,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Other/Eff_Btl_Chara_Piero_B.Eff_Btl_Chara_Piero_B,1,194,194,194,"[1.0, 1.0, 1.0]"
1558,Eff_Btl_Chara_Fra_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Other/Eff_Btl_Chara_Fra_A.Eff_Btl_Chara_Fra_A,1,194,194,194,"[1.0, 1.0, 1.0]"
1559,Eff_Btl_Chara_Fra_B,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Other/Eff_Btl_Chara_Fra_B.Eff_Btl_Chara_Fra_B,1,194,194,194,"[1.0, 1.0, 1.0]"
1567,Eff_Btl_PC_ThunderGodSlash_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Fencer/Eff_Btl_PC_ThunderGodSlash_A.Eff_Btl_PC_ThunderGodSlash_A,1,194,194,194,"[1.0, 1.0, 1.0]"
1568,Eff_Btl_PC_AdamantineSlash_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Fencer/Eff_Btl_PC_AdamantineSlash_A.Eff_Btl_PC_AdamantineSlash_A,16,194,194,194,"[1.0, 1.0, 1.0]"
1569,Eff_Btl_Com_StateSilence_Single_Shot_B,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/State/Eff_Btl_Com_StateSilence_Single_Shot_B.Eff_Btl_Com_StateSilence_Single_Shot_B,16,195,194,194,"[1.0, 1.0, 1.0]"
1570,FxPS_Eve_AlpacaBag_A,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_AlpacaBag_A.FxPS_Eve_AlpacaBag_A,8,194,194,194,"[1.0, 1.0, 1.0]"
1574,Eff_Btl_TowerTurn_Death_All_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Other/Eff_Btl_TowerTurn_Death_All_A.Eff_Btl_TowerTurn_Death_All_A,1,194,195,194,"[1.0, 1.0, 1.0]"
1575,Eff_Btl_PC_StaffXLL_Single_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Staff/Eff_Btl_PC_StaffXLL_Single_A.Eff_Btl_PC_StaffXLL_Single_A,16,194,195,195,"[1.0, 1.0, 1.0]"
1576,Eff_Btl_PC_TrueAdamantine_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID69/Eff_Btl_PC_TrueAdamantine_A.Eff_Btl_PC_TrueAdamantine_A,16,194,194,194,"[1.0, 1.0, 1.0]"
1577,Eff_Btl_PC_NpcAttack_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID108/Eff_Btl_PC_NpcAttack_A.Eff_Btl_PC_NpcAttack_A,16,194,194,194,"[1.0, 1.0, 1.0]"
1578,Eff_Btl_PC_NpcAttack_B,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID108/Eff_Btl_PC_NpcAttack_B.Eff_Btl_PC_NpcAttack_B,16,194,194,194,"[1.0, 1.0, 1.0]"
1579,Eff_Btl_PC_NpcAttack_C,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID108/Eff_Btl_PC_NpcAttack_C.Eff_Btl_PC_NpcAttack_C,16,194,194,194,"[1.0, 1.0, 1.0]"
1580,Eff_Btl_PC_Recovery_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID74/Eff_Btl_PC_Recovery_A.Eff_Btl_PC_Recovery_A,16,194,194,194,"[1.0, 1.0, 1.0]"
1611,FxPS_Eve_MoonSlash_A,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_MoonSlash_A.FxPS_Eve_MoonSlash_A,1,194,194,194,"[1.0, 1.0, 1.0]"
1615,COM_CONFUSEATK,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/HitEffect/FxPS_Btl_ConfuseAttack_A.FxPS_Btl_ConfuseAttack_A,8,194,194,194,"[1.0, 1.0, 1.0]"
1616,Eff_Btl_PC_DaggerSlash_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Thief/Eff_Btl_PC_DaggerSlash_Single_Shot_A.Eff_Btl_PC_DaggerSlash_Single_Shot_A,8,194,194,194,"[1.0, 1.0, 1.0]"
1617,Eff_Btl_PC_PillarFlame_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Thief/Eff_Btl_PC_PillarFlame_A.Eff_Btl_PC_PillarFlame_A,4,194,194,194,"[1.0, 1.0, 1.0]"
1656,PC_LifeStealDagger,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Thief/Eff_Btl_PC_SPDrain_Single_Shot_A.Eff_Btl_PC_SPDrain_Single_Shot_A,8,194,194,194,"[1.0, 1.0, 1.0]"
1657,PC_MagicStealDagger,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Thief/Eff_Btl_PC_HPDrain_Single_Shot_A.Eff_Btl_PC_HPDrain_Single_Shot_A,8,194,194,194,"[1.0, 1.0, 1.0]"
1684,Efe_Btl_PC_DeathSceneCut_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/HealingBuddha/Eff_Btl_PC_DeathSceneCut_A.Eff_Btl_PC_DeathSceneCut_A,1,194,194,194,"[1.0, 1.0, 1.0]"
1685,Efe_Btl_PC_DeathSceneCut_B,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/HealingBuddha/Eff_Btl_PC_DeathSceneCut_B.Eff_Btl_PC_DeathSceneCut_B,1,194,194,194,"[1.0, 1.0, 1.0]"
1686,Efe_Btl_PC_DeathSceneCut_SP_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID71/Eff_Btl_PC_DeathSceneCut_SP_A.Eff_Btl_PC_DeathSceneCut_SP_A,1,194,194,194,"[1.0, 1.0, 1.0]"
1687,Efe_Btl_PC_DeathSceneCut_SP_B,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID71/Eff_Btl_PC_DeathSceneCut_SP_B.Eff_Btl_PC_DeathSceneCut_SP_B,1,194,194,194,"[1.0, 1.0, 1.0]"
1000,FxPS_Btl_Exice_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/FxPS_Btl_Exice_A.FxPS_Btl_Exice_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1001,FxPS_Btl_Exthunder_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/FxPS_Btl_Exthunder_A.FxPS_Btl_Exthunder_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1002,FxPS_Btl_Exlight_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/FxPS_Btl_Exlight_A.FxPS_Btl_Exlight_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1003,FxPS_Btl_Exdark_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/FxPS_Btl_Exdark_A.FxPS_Btl_Exdark_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1004,FxPS_Btl_Exice_C,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/FxPS_Btl_Exice_C.FxPS_Btl_Exice_C,0,194,194,195,"[1.0, 1.0, 1.0]"
1005,FxPS_Btl_Exthunder_C,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/FxPS_Btl_Exthunder_C.FxPS_Btl_Exthunder_C,0,194,194,195,"[1.0, 1.0, 1.0]"
1006,FxPS_Btl_Exlight_C,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/FxPS_Btl_Exlight_C.FxPS_Btl_Exlight_C,0,194,194,195,"[1.0, 1.0, 1.0]"
1007,Eff_Btl_PC_HolyLightXL_All_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/Eff_Btl_PC_HolyLightXL_All_Shot_A.Eff_Btl_PC_HolyLightXL_All_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1008,FxPS_Btl_Exice_D,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/FxPS_Btl_Exice_C_Optimize.FxPS_Btl_Exice_C_Optimize,0,194,194,195,"[1.0, 1.0, 1.0]"
1009,FxPS_Btl_MagicWind3_C,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/FxPS_Btl_Exice_C_Optimize.FxPS_Btl_Exice_C_Optimize,0,194,194,195,"[1.0, 1.0, 1.0]"
1010,Eff_Blt_Com_DarkXL_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/Eff_Blt_Com_DarkXL_Single_Shot_A.Eff_Blt_Com_DarkXL_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1011,FxPS_Btl_Exice_E,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/FxPS_Btl_Exice_C_Optimize2.FxPS_Btl_Exice_C_Optimize2,0,194,194,195,"[1.0, 1.0, 1.0]"
1012,Eff_Blt_PC_FireL_All_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Scholar/Eff_Blt_PC_FireL_All_Shot_A.Eff_Blt_PC_FireL_All_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1013,Eff_Blt_PC_FireXL_All_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/Eff_Blt_PC_FireXL_All_Shot_A.Eff_Blt_PC_FireXL_All_Shot_A,1,194,195,195,"[1.0, 1.0, 1.0]"
1014,Eff_Blt_PC_IceL_All_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Scholar/Eff_Blt_PC_IceL_All_Shot_A.Eff_Blt_PC_IceL_All_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1015,Eff_Blt_PC_IceXL_All_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/Eff_Blt_PC_IceXL_All_Shot_A.Eff_Blt_PC_IceXL_All_Shot_A,4,194,194,195,"[1.0, 1.0, 1.0]"
1016,Eff_Blt_PC_WindXL_All_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/Eff_Blt_PC_WindXL_All_Shot_A.Eff_Blt_PC_WindXL_All_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1017,Eff_Blt_Com_FireOmen_Semi_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Omen/Eff_Blt_Com_FireOmen_Semi_Shot_A.Eff_Blt_Com_FireOmen_Semi_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1018,Eff_Blt_Com_IceOmen_Semi_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Omen/Eff_Blt_Com_IceOmen_Semi_Shot_A.Eff_Blt_Com_IceOmen_Semi_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1019,Eff_Blt_Com_DarkL_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/Eff_Blt_Com_DarkL_Single_Shot_A.Eff_Blt_Com_DarkL_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1020,Eff_Blt_Com_FireL_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/Eff_Blt_Com_FireL_Single_Shot_A.Eff_Blt_Com_FireL_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1021,Eff_Blt_PC_FireL_All_Shot_B,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Scholar/Eff_Blt_PC_FireL_All_Shot_B.Eff_Blt_PC_FireL_All_Shot_B,0,194,194,195,"[1.0, 1.0, 1.0]"
1022,Eff_Blt_PC_FireXL_All_Shot_B,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/Eff_Blt_PC_FireXL_All_Shot_B.Eff_Blt_PC_FireXL_All_Shot_B,0,194,194,195,"[1.0, 1.0, 1.0]"
1023,Eff_Blt_PC_DarkL_All_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Eff_Blt_PC_DarkL_All_Shot_A.Eff_Blt_PC_DarkL_All_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1024,Eff_Blt_Com_IceL_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/Eff_Blt_Com_IceL_Single_Shot_A.Eff_Blt_Com_IceL_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1025,Eff_Blt_Com_ThunderL_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/Eff_Blt_Com_ThunderL_Single_Shot_A.Eff_Blt_Com_ThunderL_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1026,Eff_Blt_FirePillarHit_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/Eff_Blt_FirePillarHit_Single_Shot_A.Eff_Blt_FirePillarHit_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1027,Eff_Blt_TornadoN_All_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/Eff_Blt_TornadoN_All_Shot_A.Eff_Blt_TornadoN_All_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1028,Eff_Btl_Boss_DeadL_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/Eff_Btl_Boss_DeadL_Single_Shot_A.Eff_Btl_Boss_DeadL_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1029,Eff_Btl_Boss_DeadM_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/Eff_Btl_Boss_DeadM_Single_Shot_A.Eff_Btl_Boss_DeadM_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1030,Eff_Btl_Ene_DeadL_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/Eff_Btl_Ene_DeadL_Single_Shot_A.Eff_Btl_Ene_DeadL_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1031,Eff_Btl_Ene_DeadM_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/Eff_Btl_Ene_DeadM_Single_Shot_A.Eff_Btl_Ene_DeadM_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1032,Eff_Blt_PC_FireL_All_Shot_C,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Scholar/Eff_Blt_PC_FireL_All_Shot_C.Eff_Blt_PC_FireL_All_Shot_C,0,194,194,195,"[1.0, 1.0, 1.0]"
1033,Eff_Blt_Com_FireL_Single_Shot_B,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/Eff_Blt_Com_FireL_Single_Shot_B.Eff_Blt_Com_FireL_Single_Shot_B,0,194,194,195,"[1.0, 1.0, 1.0]"
1034,Eff_Btl_Com_LightXL_single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/Eff_Btl_Com_LightXL_single_Shot_A.Eff_Btl_Com_LightXL_single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1035,Eff_Btl_Com_ThunderXL_single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/Eff_Btl_Com_ThunderXL_single_Shot_A.Eff_Btl_Com_ThunderXL_single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1036,Eff_Btl_PC_BookS_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/book/Eff_Btl_PC_BookS_Single_Shot_A.Eff_Btl_PC_BookS_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1037,Eff_Btl_PC_BookTrail_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/book/Eff_Btl_PC_BookTrail_Single_Shot_A.Eff_Btl_PC_BookTrail_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1038,Eff_Btl_PC_FanS_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/fan/Eff_Btl_PC_FanS_Single_Shot_A.Eff_Btl_PC_FanS_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1039,Eff_Btl_PC_FanTrail_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/fan/Eff_Btl_PC_FanTrail_Single_Shot_A.Eff_Btl_PC_FanTrail_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1040,Eff_Blt_PC_WindL_All_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Merchant/Eff_Blt_PCWindL_All_Shot_A.Eff_Blt_PCWindL_All_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1041,Eff_Blt_PC_SlashL_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Fencer/Eff_Blt_PC_SlashL_Single_Shot_A.Eff_Blt_PC_SlashL_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1042,Eff_Blt_PC_IceXL_All_Shot_A1,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/Eff_Blt_PC_IceXL_All_Shot_A1.Eff_Blt_PC_IceXL_All_Shot_A1,0,194,194,195,"[1.0, 1.0, 1.0]"
1043,Eff_Btl_Com_IceXL_single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/Eff_Btl_Com_IceXL_single_Shot_A.Eff_Btl_Com_IceXL_single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1044,Eff_Btl_PC_DaggerM_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/dagger/Eff_Btl_PC_DaggerM_Single_Shot_A.Eff_Btl_PC_DaggerM_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1045,Eff_Btl_PC_DaggerL_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/dagger/Eff_Btl_PC_DaggerL_Single_Shot_A.Eff_Btl_PC_DaggerL_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1046,Eff_Btl_PC_DaggerXL_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/dagger/Eff_Btl_PC_DaggerXL_Single_Shot_A.Eff_Btl_PC_DaggerXL_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1047,Eff_Btl_PC_SwordM_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordM_Single_Shot_A.Eff_Btl_PC_SwordM_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1048,Eff_Btl_PC_SwordL_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordL_Single_Shot_A.Eff_Btl_PC_SwordL_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1049,Eff_Btl_PC_SwordXL_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordXL_Single_Shot_A.Eff_Btl_PC_SwordXL_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1050,Eff_Btl_PC_StaffM_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Staff/Eff_Btl_PC_StaffM_Single_Shot_A.Eff_Btl_PC_StaffM_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1051,Eff_Btl_PC_StaffL_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Staff/Eff_Btl_PC_StaffL_Single_Shot_A.Eff_Btl_PC_StaffL_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1052,Eff_Btl_PC_StaffXL_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Staff/Eff_Btl_PC_StaffXL_Single_Shot_A.Eff_Btl_PC_StaffXL_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1053,Eff_Btl_PC_SwordM_All_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordM_All_Shot_A.Eff_Btl_PC_SwordM_All_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1054,Eff_Btl_PC_SwordL_All_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordL_All_Shot_A.Eff_Btl_PC_SwordL_All_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1055,Eff_Btl_PC_SwordXL_All_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordXL_All_Shot_A.Eff_Btl_PC_SwordXL_All_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1056,Eff_Btl_PC_AxeM_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Ax/Eff_Btl_PC_AxeM_Single_Shot_A.Eff_Btl_PC_AxeM_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1057,Eff_Btl_PC_AxeL_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Ax/Eff_Btl_PC_AxeL_Single_Shot_A.Eff_Btl_PC_AxeL_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
1058,Eff_Btl_PC_AxeXL_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Ax/Eff_Btl_PC_AxeXL_Single_Shot_A.Eff_Btl_PC_AxeXL_Single_Shot_A,0,194,194,195,"[1.0, 1.0, 1.0]"
