m_id,m_Category,m_Grade,m_DisplayOrder,m_HideAchieved,m_HideCondAchieved,m_HideAfterAquired,m_OpenCondAchieve,m_OpenCondQuest,m_OpenCondOther,m_Title,m_Description,m_ConditionID,m_AddInfluence,m_RewardType,m_RewardItemId,m_RewardItemNum,m_RewardOption0,m_LimitedTimeId,m_LimitedStartTimestamp,m_LimitedEndTimestamp,m_AfterAchieveLimitNum,m_LimitNumHide
898,5,2,53006,194,194,194,807,0,0,112028,117029,90778,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13196,5,2,53007,194,194,194,898,0,0,120822,120997,103407,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13197,5,2,53008,194,194,194,13196,0,0,120823,120998,103408,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13198,5,2,53009,194,194,194,13197,0,0,120824,120999,103409,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13199,5,2,53010,194,194,194,13198,0,0,120825,121000,103410,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13200,5,2,53011,194,194,194,13199,0,0,120826,121001,103411,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13201,5,3,53012,194,194,194,13200,0,0,120827,121002,103412,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13202,5,3,53013,194,194,194,13201,0,0,120828,121003,103413,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13203,5,3,53014,194,194,194,13202,0,0,120829,121004,103414,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13204,5,3,53015,194,194,194,13203,0,0,120830,121005,103415,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13205,5,3,53016,194,194,194,13204,0,0,120831,121006,103416,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13206,5,3,53017,194,194,194,13205,0,0,120832,121007,103417,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13587,5,3,53018,194,194,194,13206,0,0,121720,121766,104126,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13588,5,3,53019,194,194,194,13587,0,0,121721,121767,104127,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13589,5,3,53020,194,194,194,13588,0,0,121722,121768,104128,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
164,5,1,50001,194,194,194,0,0,0,111417,116415,90164,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
165,5,1,50002,194,194,194,164,0,0,111418,116416,90165,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
166,5,1,50003,194,194,194,165,0,0,111419,116417,90166,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
167,5,1,50004,194,194,194,166,0,0,111420,116418,90167,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
168,5,1,50005,194,194,194,167,0,0,111421,116419,90168,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
169,5,1,50006,194,194,194,168,0,0,111422,116420,90169,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
170,5,1,50007,194,194,194,169,0,0,111423,116421,90170,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
171,5,1,50008,194,194,194,170,0,0,111424,116422,90171,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
172,5,1,50009,194,194,194,171,0,0,111425,116423,90172,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
173,5,1,50010,194,194,194,172,0,0,111426,116424,90173,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
395,5,1,50011,194,194,194,173,0,0,111655,116671,90405,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
396,5,2,50012,194,194,194,395,0,0,111656,116672,90406,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
397,5,2,50013,194,194,194,396,0,0,111657,116673,90407,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
398,5,2,50014,194,194,194,397,0,0,111658,116674,90408,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
399,5,2,50015,194,194,194,398,0,0,111659,116675,90409,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
400,5,2,50016,194,194,194,399,0,0,111660,116676,90410,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
401,5,2,50017,194,194,194,400,0,0,111661,116677,90411,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
402,5,3,50018,194,194,194,401,0,0,111662,116678,90412,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
403,5,3,50019,194,194,194,402,0,0,111663,116679,90413,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
404,5,3,50020,194,194,194,403,0,0,111664,116680,90414,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
174,6,1,60001,194,194,194,0,0,0,111427,116425,90174,"[0, 0, 20]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
175,6,1,60002,194,194,194,174,0,0,111428,116426,90175,"[0, 0, 20]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
176,6,1,60003,194,194,194,175,0,0,111429,116427,90176,"[0, 0, 20]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
177,6,1,60004,194,194,194,176,0,0,111430,116428,90177,"[0, 0, 20]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
178,6,1,60005,194,194,194,177,0,0,111431,116429,90178,"[0, 0, 20]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
179,6,1,60006,194,194,194,178,0,0,111432,116430,90179,"[0, 0, 20]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
180,6,1,60007,194,194,194,179,0,0,111433,116431,90180,"[0, 0, 20]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
181,6,1,60008,194,194,194,180,0,0,111434,116432,90181,"[0, 0, 20]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
182,6,1,60009,194,194,194,181,0,0,111435,116433,90182,"[0, 0, 20]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
183,6,1,60010,194,194,194,182,0,0,111436,116434,90183,"[0, 0, 20]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
899,6,2,60011,194,194,194,183,0,0,120571,120557,103036,"[0, 0, 20]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
900,6,2,60012,194,194,194,899,0,0,120572,120558,103037,"[0, 0, 20]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13207,6,2,60013,194,194,194,900,0,0,120833,121008,103418,"[0, 0, 20]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13208,6,2,60014,194,194,194,13207,0,0,120834,121009,103419,"[0, 0, 20]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13209,6,2,60015,194,194,194,13208,0,0,120835,121010,103420,"[0, 0, 20]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13210,6,2,60016,194,194,194,13209,0,0,120836,121011,103421,"[0, 0, 20]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13211,6,2,60017,194,194,194,13210,0,0,120837,121012,103422,"[0, 0, 20]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13212,6,2,60018,194,194,194,13211,0,0,120838,121013,103423,"[0, 0, 20]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13213,6,2,60019,194,194,194,13212,0,0,120839,121014,103424,"[0, 0, 20]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13214,6,2,60020,194,194,194,13213,0,0,120840,121015,103425,"[0, 0, 20]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13215,6,2,60021,194,194,194,13214,0,0,120841,121016,103426,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13525,6,2,60022,194,194,194,13215,0,0,120842,121659,104065,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13526,6,2,60023,194,194,194,13525,0,0,121578,121660,104066,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13527,6,2,60024,194,194,194,13526,0,0,121579,121661,104067,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13528,6,2,60025,194,194,194,13527,0,0,121580,121662,104068,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13529,6,2,60026,194,194,194,13528,0,0,121581,121663,104069,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13530,6,2,60027,194,194,194,13529,0,0,121582,121664,104070,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13531,6,2,60028,194,194,194,13530,0,0,121583,121665,104071,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13532,6,2,60029,194,194,194,13531,0,0,121584,121666,104072,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13533,6,3,60030,194,194,194,13532,0,0,121585,121667,104073,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13534,6,3,60031,194,194,194,13533,0,0,121586,121668,104074,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13535,6,3,60032,194,194,194,13534,0,0,121587,121669,104075,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13536,6,3,60033,194,194,194,13535,0,0,121588,121670,104076,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13537,6,3,60034,194,194,194,13536,0,0,121589,121671,104077,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13538,6,3,60035,194,194,194,13537,0,0,121590,121672,104078,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13539,6,3,60036,194,194,194,13538,0,0,121591,121673,104079,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13540,6,3,60037,194,194,194,13539,0,0,121592,121674,104080,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13541,6,3,60038,194,194,194,13540,0,0,121593,121675,104081,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13542,6,3,60039,194,194,194,13541,0,0,121594,121676,104082,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
194,5,1,51001,194,194,194,0,0,0,111447,116445,90194,"[20, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
195,5,1,51002,194,194,194,194,0,0,111448,116446,90195,"[20, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
196,5,1,51003,194,194,194,195,0,0,111449,116447,90196,"[20, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
197,5,1,51004,194,194,194,196,0,0,111450,116448,90197,"[20, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
198,5,1,51005,194,194,194,197,0,0,111451,116449,90198,"[20, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
199,5,1,51006,194,194,194,198,0,0,111452,116450,90199,"[20, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
200,5,1,51007,194,194,194,199,0,0,111453,116451,90200,"[20, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
201,5,1,51008,194,194,194,200,0,0,111454,116452,90201,"[20, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
202,5,1,51009,194,194,194,201,0,0,111455,116453,90202,"[20, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
203,5,1,51010,194,194,194,202,0,0,111456,116454,90203,"[20, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
234,5,1,51011,194,194,194,203,0,0,111484,116485,90234,"[20, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
235,5,1,51012,194,194,194,234,0,0,111485,116486,90235,"[20, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
236,5,1,51013,194,194,194,235,0,0,111486,116487,90236,"[20, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
237,5,1,51014,194,194,194,236,0,0,111487,116488,90237,"[20, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
238,5,1,51015,194,194,194,237,0,0,111488,116489,90238,"[20, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
239,5,1,51016,194,194,194,238,0,0,111489,116490,90239,"[20, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
240,5,1,51017,194,194,194,239,0,0,111490,116491,90240,"[20, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
241,5,1,51018,194,194,194,240,0,0,111491,116492,90241,"[20, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
242,5,1,51019,194,194,194,241,0,0,111492,116493,90242,"[20, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
243,5,2,51020,194,194,194,242,0,0,111493,116494,90243,"[20, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
405,5,2,51021,194,194,194,243,0,0,111665,116656,90415,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
406,5,2,51022,194,194,194,405,0,0,111666,116657,90416,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
407,5,2,51023,194,194,194,406,0,0,111667,116658,90417,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
408,5,2,51024,194,194,194,407,0,0,111668,116659,90418,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
409,5,2,51025,194,194,194,408,0,0,111669,116660,90419,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
410,5,2,51026,194,194,194,409,0,0,111670,116661,90420,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
411,5,2,51027,194,194,194,410,0,0,111671,116662,90421,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
412,5,3,51028,194,194,194,411,0,0,111672,116663,90422,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
413,5,3,51029,194,194,194,412,0,0,111673,116664,90423,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
414,5,3,51030,194,194,194,413,0,0,111674,116665,90424,"[10, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13294,1,1,12001,194,194,194,0,0,50002,121169,121183,103544,"[5, 5, 5]","[255, 0, 0, 0]","[9000, 0, 0, 0]","[50, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13295,1,1,12002,194,194,194,13294,0,0,121170,121184,103545,"[5, 5, 5]","[255, 0, 0, 0]","[9000, 0, 0, 0]","[50, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13296,1,1,12003,194,194,194,13295,0,0,121171,121185,103546,"[5, 5, 5]","[255, 0, 0, 0]","[9000, 0, 0, 0]","[50, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13297,1,1,12004,194,194,194,13296,0,0,121172,121186,103547,"[5, 5, 5]","[270, 0, 0, 0]","[14, 0, 0, 0]","[30, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13298,1,2,12005,194,194,194,13297,0,0,121173,121187,103548,"[5, 5, 5]","[270, 0, 0, 0]","[14, 0, 0, 0]","[30, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13299,1,3,12006,194,194,194,13298,0,0,121174,121188,103549,"[5, 5, 5]","[270, 0, 0, 0]","[14, 0, 0, 0]","[30, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13300,1,1,12007,194,194,194,13297,0,0,121175,121189,103550,"[5, 5, 5]","[270, 0, 0, 0]","[14, 0, 0, 0]","[30, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13301,1,2,12008,194,194,194,13300,0,0,121176,121190,103551,"[5, 5, 5]","[270, 0, 0, 0]","[14, 0, 0, 0]","[30, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13302,1,3,12009,194,194,194,13301,0,0,121177,121191,103552,"[5, 5, 5]","[270, 0, 0, 0]","[14, 0, 0, 0]","[30, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13329,1,1,12011,194,194,194,13295,0,0,121239,121246,103594,"[5, 5, 5]","[270, 0, 0, 0]","[14, 0, 0, 0]","[30, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13330,1,2,12012,194,194,194,13300,0,0,121240,121247,103595,"[5, 5, 5]","[270, 0, 0, 0]","[14, 0, 0, 0]","[30, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13440,1,1,12013,194,194,194,13330,0,0,121469,121472,103818,"[5, 5, 5]","[270, 0, 0, 0]","[14, 0, 0, 0]","[30, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13441,1,2,12014,194,194,194,13440,5000090,0,121470,121473,103819,"[5, 5, 5]","[270, 0, 0, 0]","[14, 0, 0, 0]","[30, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13442,1,3,12015,194,194,194,13441,5000100,0,121471,121474,103820,"[5, 5, 5]","[270, 0, 0, 0]","[14, 0, 0, 0]","[30, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13443,1,2,12016,194,194,194,13440,0,0,121475,121476,103855,"[5, 5, 5]","[270, 0, 0, 0]","[14, 0, 0, 0]","[30, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13856,1,1,12021,194,194,194,13296,0,0,122280,122281,104669,"[5, 5, 5]","[270, 0, 0, 0]","[14, 0, 0, 0]","[30, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13304,1,1,13001,194,194,194,0,0,50052,121179,121193,103554,"[5, 5, 5]","[270, 0, 0, 0]","[14, 0, 0, 0]","[30, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13305,1,1,13002,194,194,194,0,0,103567,121180,121194,103555,"[5, 5, 5]","[270, 0, 0, 0]","[14, 0, 0, 0]","[30, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13306,1,1,13003,194,194,194,0,0,103569,121181,121195,103556,"[5, 5, 5]","[270, 0, 0, 0]","[14, 0, 0, 0]","[30, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13307,1,1,13004,194,194,194,0,0,103570,121182,121196,103557,"[5, 5, 5]","[270, 0, 0, 0]","[14, 0, 0, 0]","[30, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13331,1,1,13005,194,194,194,0,0,103568,121241,121248,103596,"[5, 5, 5]","[270, 0, 0, 0]","[14, 0, 0, 0]","[30, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13332,1,1,13006,194,194,194,0,0,103574,121242,121249,103597,"[5, 5, 5]","[270, 0, 0, 0]","[14, 0, 0, 0]","[30, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13333,1,1,13007,194,194,194,0,0,103573,121243,121250,103598,"[5, 5, 5]","[270, 0, 0, 0]","[14, 0, 0, 0]","[30, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13334,1,1,13008,194,194,194,0,0,103572,121244,121251,103599,"[5, 5, 5]","[270, 0, 0, 0]","[14, 0, 0, 0]","[30, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13335,1,1,13009,194,194,194,0,0,103571,121245,121252,103600,"[5, 5, 5]","[270, 0, 0, 0]","[14, 0, 0, 0]","[30, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13239,8,4,1,194,194,194,0,0,0,121059,121105,103475,"[0, 0, 0]","[255, 0, 0, 0]","[9000, 0, 0, 0]","[10, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13240,8,4,2,194,194,194,0,0,0,121060,121106,103476,"[0, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13371,8,4,0,194,194,194,0,0,0,121323,121324,103656,"[0, 0, 0]","[270, 0, 0, 0]","[14, 0, 0, 0]","[20, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
