m_id,m_Version,m_Name,m_MapID,m_ReturnMapID,m_ReturnPathActorName,m_ReturnDir,m_Kind,m_PlayBGM,m_SoundCueID,m_Skip,m_MapLoadWait,m_IgnoreCharaGroups,m_ForceObjectId
7427,Town/Twn004,EvTwn004_Tower_05,100075,100078,Spawn0,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7428,Town/Twn004,EvTwn004_Tower_06,100075,100079,Spawn0,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7429,Town/Twn004,EvTwn004_Tower_07,100075,100080,Spawn0,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7430,Town/Twn004,EvTwn004_Tower_08,100075,100081,Spawn0,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7431,Town/Twn004,EvTwn004_Tower_09,100075,100082,Spawn0,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7432,Town/Twn004,EvTwn004_Tower_10,100075,100083,Spawn0,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7815,Town/Twn004,EvTwn004_Tower_11,100075,100109,Spawn0,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
8338,Town/Twn007,EvTwn007_Tower_12,100075,100075,Spawn0,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
8339,Town/Twn007,EvTwn007_Tower_13,100075,100075,Spawn17,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7446,Town/Twn004,EvTwn004_Tower_Snow_01,100076,100075,Spawn1,4,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7447,Town/Twn004,EvTwn004_Tower_Snow_02,100076,100077,Spawn2,3,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7448,Town/Twn004,EvTwn004_Tower_Snow_03,100076,100083,Spawn1,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7449,Town/Twn004,EvTwn004_Tower_Plain_01,100077,100075,Spawn2,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7450,Town/Twn004,EvTwn004_Tower_Plain_02,100077,100078,Spawn2,3,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7451,Town/Twn004,EvTwn004_Tower_Plain_03,100077,100076,Spawn1,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7452,Town/Twn004,EvTwn004_Tower_Sea_01,100078,100075,Spawn3,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7453,Town/Twn004,EvTwn004_Tower_Sea_02,100078,100079,Spawn2,3,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7454,Town/Twn004,EvTwn004_Tower_Sea_03,100078,100077,Spawn1,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7455,Town/Twn004,EvTwn004_Tower_Mount_01,100079,100075,Spawn4,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7456,Town/Twn004,EvTwn004_Tower_Mount_02,100079,100080,Spawn2,3,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7457,Town/Twn004,EvTwn004_Tower_Mount_03,100079,100078,Spawn1,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7458,Town/Twn004,EvTwn004_Tower_Desert_01,100080,100075,Spawn5,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7459,Town/Twn004,EvTwn004_Tower_Desert_02,100080,100081,Spawn2,3,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7460,Town/Twn004,EvTwn004_Tower_Desert_03,100080,100079,Spawn1,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7461,Town/Twn004,EvTwn004_Tower_River_01,100081,100075,Spawn6,3,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7462,Town/Twn004,EvTwn004_Tower_River_02,100081,100082,Spawn2,3,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7463,Town/Twn004,EvTwn004_Tower_River_03,100081,100080,Spawn1,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7464,Town/Twn004,EvTwn004_Tower_Cliff_01,100082,100075,Spawn7,3,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7465,Town/Twn004,EvTwn004_Tower_Cliff_02,100082,100083,Spawn2,3,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7466,Town/Twn004,EvTwn004_Tower_Cliff_03,100082,100081,Spawn1,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7467,Town/Twn004,EvTwn004_Tower_Forest_01,100083,100075,Spawn8,4,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7468,Town/Twn004,EvTwn004_Tower_Forest_02,100083,100076,Spawn2,3,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7469,Town/Twn004,EvTwn004_Tower_Forest_03,100083,100082,Spawn1,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7816,Town/Twn004,EvTwn004_Tower_Boss_01,100109,100075,Spawn14,4,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
8345,Town/Twn007,EvTwn007_Tower_Snow_01,100102,100075,Spawn22,4,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
8347,Town/Twn007,EvTwn007_Tower_Snow_03,100102,100103,Spawn1,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
8348,Town/Twn007,EvTwn007_Tower_Forest_01,100103,100075,Spawn23,4,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
8349,Town/Twn007,EvTwn007_Tower_Forest_02,100103,100102,Spawn2,3,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
8351,Town/Twn007,EvTwn007_Tower_River_01,100104,100075,Spawn25,3,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
8353,Town/Twn007,EvTwn007_Tower_River_03,100104,100105,Spawn1,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
8354,Town/Twn007,EvTwn007_Tower_Desert_01,100105,100075,Spawn26,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
8355,Town/Twn007,EvTwn007_Tower_Desert_02,100105,100104,Spawn2,3,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
8604,Town/Twn007,EvTwn007_Tower_Sea_01,100163,100075,Spawn20,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
8361,Town/Twn007,EvTwn007_Tower_Trc2_03,100075,100102,Spawn0,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
8363,Town/Twn007,EvTwn007_Tower_Trc2_05,100075,100163,Spawn0,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
8365,Town/Twn007,EvTwn007_Tower_Trc2_07,100075,100105,Spawn0,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
8366,Town/Twn007,EvTwn007_Tower_Trc2_08,100075,100104,Spawn0,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
8368,Town/Twn007,EvTwn007_Tower_Trc2_10,100075,100103,Spawn0,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[0, 0, 0, 0]",0
7591,Town/Book,EvTwn_Book_01_01a,100075,0,,0,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7592,Town/Book,EvTwn_Book_02_01a,100075,0,,0,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7593,Town/Book,EvTwn_Book_03_01a,100075,0,,0,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7594,Town/Book,EvTwn_Book_04_01a,100075,0,,0,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7595,Town/Book,EvTwn_Book_05_01a,100075,0,,0,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7596,Town/Book,EvTwn_Book_06_01a,100075,0,,0,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7597,Town/Book,EvTwn_Book_07_01a,100075,0,,0,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7598,Town/Book,EvTwn_Book_08_01a,100075,0,,0,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7599,Town/Book,EvTwn_Book_09_01a,100075,0,,0,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8078,Town/Book,EvTwn_CollabBook_01_01a,100112,100120,Spawn0,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8191,Town/Book,EvTwn_CollabBook_02_01a,100120,100120,Spawn2,0,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8192,Town/Book,EvTwn_CollabBook_03_01a,100120,100120,Spawn1,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8193,Town/Book,EvTwn_CollabBook_04_01a,100121,100121,Spawn2,0,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8194,Town/Book,EvTwn_CollabBook_05_01a,100121,100121,Spawn1,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8195,Town/Book,EvTwn_CollabBook_06_01a,100121,100121,Spawn4,0,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8196,Town/Book,EvTwn_CollabBook_07_01a,100121,100121,Spawn3,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8197,Town/Book,EvTwn_CollabBook_08_01a,100121,100121,Spawn6,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8198,Town/Book,EvTwn_CollabBook_09_01a,100121,100121,Spawn5,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8199,Town/Book,EvTwn_CollabBook_10_01a,100122,100122,Spawn2,0,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8200,Town/Book,EvTwn_CollabBook_11_01a,100122,100122,Spawn1,3,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8201,Town/Book,EvTwn_CollabBook_12_01a,100122,100122,Spawn4,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8202,Town/Book,EvTwn_CollabBook_13_01a,100122,100122,Spawn3,3,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8203,Town/Book,EvTwn_CollabBook_14_01a,100122,100122,Spawn6,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8204,Town/Book,EvTwn_CollabBook_15_01a,100122,100122,Spawn5,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8205,Town/Book,EvTwn_CollabBook_16_01a,100122,100122,Spawn8,0,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8206,Town/Book,EvTwn_CollabBook_17_01a,100122,100122,Spawn7,0,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8207,Town/Book,EvTwn_CollabBook_18_01a,100122,100122,Spawn10,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8208,Town/Book,EvTwn_CollabBook_19_01a,100122,100122,Spawn9,0,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8135,Town/Book,EvTwn_CollabBook_20_01a,100130,100130,Spawn2,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8136,Town/Book,EvTwn_CollabBook_21_01a,100130,100130,Spawn1,3,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8137,Town/Book,EvTwn_CollabBook_22_01a,100131,100131,Spawn2,0,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8138,Town/Book,EvTwn_CollabBook_23_01a,100131,100131,Spawn1,0,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8139,Town/Book,EvTwn_CollabBook_24_01a,100131,100131,Spawn4,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8140,Town/Book,EvTwn_CollabBook_25_01a,100131,100131,Spawn3,3,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8209,Town/Book,EvTwn_CollabBook_38_01a,100120,100112,Spawn1,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8210,Town/Book,EvTwn_CollabBook_39_01a,100120,100121,Spawn0,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8211,Town/Book,EvTwn_CollabBook_40_01a,100121,100120,Spawn4,3,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8212,Town/Book,EvTwn_CollabBook_41_01a,100121,100122,Spawn0,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8213,Town/Book,EvTwn_CollabBook_42_01a,100122,100121,Spawn7,3,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8214,Town/Book,EvTwn_CollabBook_43_01a,100122,100112,Spawn1,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8312,Town/Book,EvTwn_CollabBook_26_01a,100132,100132,Spawn2,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8313,Town/Book,EvTwn_CollabBook_27_01a,100132,100132,Spawn1,3,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8314,Town/Book,EvTwn_CollabBook_28_01a,100132,100132,Spawn4,1,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8315,Town/Book,EvTwn_CollabBook_29_01a,100132,100132,Spawn3,2,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8310,Town/Book,EvTwn_CollabBook_BDShortcut001,100122,0,,0,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
9409,Town/Twn014,EvTwn014_02_01a,100061,0,,0,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,195,"[0, 0, 0, 0]",0
9410,Town/Twn014,EvTwn014_02_02a,100061,0,,0,16,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,195,"[0, 0, 0, 0]",0
8223,Story,EvStrBk_00001_01a,100162,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8156,Story,EvStrBk_00002_01a,100075,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8289,Story,EvStrBk_00003_01a,100162,0,,0,19,0,"[3185, 3186, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8311,Story,EvStrBk_00004_01a,100162,0,,0,19,0,"[3183, 3184, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8285,Story,EvStrBk_00005_01a,100162,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8266,Story,EvStrBk_00006_01a,100162,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8307,Story,EvStrBk_00007_01a,100162,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8308,Story,EvStrBk_00008_01a,100162,0,,0,19,0,"[3002, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8286,Story,EvStrBk_00009_01a,10002,0,,0,19,0,"[3079, 3121, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8287,Story,EvStrBk_00009_02a,10003,0,,0,19,0,"[3079, 3121, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8284,Story,EvStrBk_00010_01a,10020,0,,0,19,0,"[3083, 3104, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8288,Story,EvStrBk_00011_01a,10035,0,,0,19,0,"[3098, 3109, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8309,Story,EvStrBk_00011_02a,2020,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8319,Story,EvStrBk_00013_01a,100162,0,,0,19,0,"[3183, 3185, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8357,Story,EvStrBk_00014_01a,10004,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8388,Story,EvStrBk_00015_01a,10004,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8389,Story,EvStrBk_00016_01a,10004,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8358,Story,EvStrBk_00017_01a,10004,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8359,Story,EvStrBk_00018_01a,100162,0,,0,19,0,"[3006, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8360,Story,EvStrBk_00019_01a,100162,0,,0,19,0,"[3000, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8370,Story,EvStrBk_00020_01a,100162,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8390,Story,EvStrBk_00021_01a,100075,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8391,Story,EvStrBk_00022_01a,100075,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8392,Story,EvStrBk_00023_01a,100075,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8393,Story,EvStrBk_00024_01a,100075,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8394,Story,EvStrBk_00025_01a,100075,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8395,Story,EvStrBk_00026_01a,100075,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8396,Story,EvStrBk_00027_01a,100075,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8397,Story,EvStrBk_00028_01a,100075,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8398,Story,EvStrBk_00029_01a,100075,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8442,Story,EvStrBk_00030_01a,28,0,,0,19,0,"[3087, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8420,Story,EvStrBk_00031_01a,100162,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8446,Story,EvStrBk_00032_01a,100075,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8463,Story,EvStrBk_00033_01a,10020,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8464,Story,EvStrBk_00033_02a,10021,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8447,Story,EvStrBk_00034_01a,10015,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[13, 0, 0, 0]",0
8448,Story,EvStrBk_00035_01a,10003,0,,0,19,0,"[4022, 0, 0, 0, 0, 0, 0, 0]",1,194,"[13, 0, 0, 0]",0
8449,Story,EvStrBk_00035_02a,10001,0,,0,19,0,"[3096, 0, 0, 0, 0, 0, 0, 0]",1,194,"[13, 0, 0, 0]",0
8450,Story,EvStrBk_00036_01a,46,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[13, 0, 0, 0]",0
8451,Story,EvStrBk_00036_02a,47,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[13, 0, 0, 0]",0
8452,Story,EvStrBk_00036_03a,46,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[13, 0, 0, 0]",0
8453,Story,EvStrBk_00037_01a,46,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[13, 0, 0, 0]",0
8454,Story,EvStrBk_00037_02a,10001,0,,0,19,0,"[4003, 0, 0, 0, 0, 0, 0, 0]",1,194,"[13, 0, 0, 0]",0
8455,Story,EvStrBk_00037_02b,10001,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[13, 0, 0, 0]",0
8456,Story,EvStrBk_00038_01a,46,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[13, 0, 0, 0]",0
8457,Story,EvStrBk_00039_01a,46,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[13, 0, 0, 0]",0
8458,Story,EvStrBk_00040_01a,10008,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[13, 0, 0, 0]",0
8459,Story,EvStrBk_00040_01b,10008,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[13, 0, 0, 0]",0
8460,Story,EvStrBk_00041_01a,48,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[13, 0, 0, 0]",0
8461,Story,EvStrBk_00041_02a,46,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[13, 0, 0, 0]",0
8462,Story,EvStrBk_00041_03a,47,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[13, 0, 0, 0]",0
8546,Story,EvStrBk_00041_04a,100046,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[13, 0, 0, 0]",0
8465,Story,EvStrBk_00042_01a,100162,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8552,Story,EvStrBk_00044_01a,10004,0,,0,19,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8553,Story,EvStrBk_00045_01a,100048,0,,0,19,0,"[3112, 6040, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8599,Story,EvStrBk_00045_01b,100048,0,,0,19,0,"[3112, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8554,Story,EvStrBk_00046_01a,100048,0,,0,19,0,"[3129, 6041, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8600,Story,EvStrBk_00046_01b,100048,0,,0,19,0,"[3129, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8555,Story,EvStrBk_00047_01a,100048,0,,0,19,0,"[3088, 6042, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8601,Story,EvStrBk_00047_01b,100048,0,,0,19,0,"[3088, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8556,Story,EvStrBk_00048_01a,100048,0,,0,19,0,"[3096, 6043, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8602,Story,EvStrBk_00048_01b,100048,0,,0,19,0,"[3096, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8557,Story,EvStrBk_00049_01a,100048,0,,0,19,0,"[3130, 6044, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8603,Story,EvStrBk_00049_01b,100048,0,,0,19,0,"[3130, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8549,Story,EvStrBk_00050_01a,100162,0,,0,19,0,"[3004, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8547,Story,EvStrBk_00051_01a,100162,0,,0,19,0,"[3003, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8631,Story,EvStrBk_00052_01a,2003,0,,0,19,0,"[4003, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8632,Story,EvStrBk_00052_01b,2003,0,,0,19,0,"[4003, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8633,Story,EvStrBk_00052_01c,2003,0,,0,19,0,"[4003, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
