m_id,m_Repeat,m_HoldTime,m_AvailTime,m_Animations,m_PlayTimes,m_PlayRates,m_Effects,m_InvokeTimes,m_EffectLayout,m_OffsetsH,m_OffsetsV,m_Sounds,m_SoundTimes,m_Voices1,m_Voices2,m_Voices3,m_VoiceTimes,m_Texts,m_TextTime,m_CharaVisibility,m_VisibilityTarget,m_VisibilityStartTime
50496,1,1.399999976158142,0.5,"[204, 18, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[230, 394, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[218, 793, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50497,1,1.399999976158142,0.5,"[204, 18, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[230, 395, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[218, 794, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50498,1,1.399999976158142,0.5,"[204, 19, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[230, 381, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[740, 795, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50499,1,1.399999976158142,0.5,"[204, 19, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[230, 382, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[740, 796, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50500,1,1.399999976158142,0.5,"[204, 19, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[230, 383, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[740, 797, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50501,1,1.399999976158142,0.5,"[204, 19, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[230, 384, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[740, 798, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50502,1,1.399999976158142,0.5,"[204, 19, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[230, 385, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[740, 799, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50503,1,1.399999976158142,0.5,"[204, 19, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[230, 386, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[740, 800, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50504,1,1.399999976158142,0.5,"[204, 19, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[230, 387, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[740, 759, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50505,1,1.399999976158142,0.5,"[204, 19, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[230, 388, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[740, 760, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50506,1,1.399999976158142,0.5,"[204, 19, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[230, 389, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[740, 761, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50507,1,1.399999976158142,0.5,"[204, 19, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[230, 390, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[740, 676, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50508,1,1.399999976158142,0.5,"[204, 19, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[230, 391, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[740, 762, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50509,1,1.399999976158142,0.5,"[204, 19, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[230, 392, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[740, 763, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50510,1,1.399999976158142,0.5,"[204, 19, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[230, 396, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[740, 672, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50511,1,1.399999976158142,0.5,"[204, 19, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[230, 397, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[740, 801, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50512,1,1.399999976158142,0.5,"[204, 19, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[230, 398, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[740, 802, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50513,1,1.399999976158142,0.5,"[204, 19, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[230, 393, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[740, 792, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50514,1,1.399999976158142,0.5,"[204, 19, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[230, 394, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[740, 793, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50515,1,1.399999976158142,0.5,"[204, 19, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[230, 395, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[740, 794, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50516,1,1.399999976158142,0.5,"[204, 20, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[237, 381, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[-180.0, 0.0, 0.0]","[80.0, -9999.0, 0.0]","[220, 795, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50517,1,1.399999976158142,0.5,"[204, 20, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[237, 382, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[-180.0, 0.0, 0.0]","[80.0, -9999.0, 0.0]","[220, 796, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50518,1,1.399999976158142,0.5,"[204, 20, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[237, 383, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[-180.0, 0.0, 0.0]","[80.0, -9999.0, 0.0]","[220, 797, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50519,1,1.399999976158142,0.5,"[204, 20, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[237, 384, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[-180.0, 0.0, 0.0]","[80.0, -9999.0, 0.0]","[220, 798, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50520,1,1.399999976158142,0.5,"[204, 20, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[237, 385, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[-180.0, 0.0, 0.0]","[80.0, -9999.0, 0.0]","[220, 799, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50521,1,1.399999976158142,0.5,"[204, 20, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[237, 386, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[-180.0, 0.0, 0.0]","[80.0, -9999.0, 0.0]","[220, 800, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50522,1,1.399999976158142,0.5,"[204, 20, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[237, 387, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[-180.0, 0.0, 0.0]","[80.0, -9999.0, 0.0]","[220, 759, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50523,1,1.399999976158142,0.5,"[204, 20, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[237, 388, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[-180.0, 0.0, 0.0]","[80.0, -9999.0, 0.0]","[220, 760, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50524,1,1.399999976158142,0.5,"[204, 20, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[237, 389, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[-180.0, 0.0, 0.0]","[80.0, -9999.0, 0.0]","[220, 761, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50525,1,1.399999976158142,0.5,"[204, 20, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[237, 390, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[-180.0, 0.0, 0.0]","[80.0, -9999.0, 0.0]","[220, 676, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50526,1,1.399999976158142,0.5,"[204, 20, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[237, 391, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[-180.0, 0.0, 0.0]","[80.0, -9999.0, 0.0]","[220, 762, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50527,1,1.399999976158142,0.5,"[204, 20, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[237, 392, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[-180.0, 0.0, 0.0]","[80.0, -9999.0, 0.0]","[220, 763, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50528,1,1.399999976158142,0.5,"[204, 20, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[237, 396, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[-180.0, 0.0, 0.0]","[80.0, -9999.0, 0.0]","[220, 672, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50529,1,1.399999976158142,0.5,"[204, 20, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[237, 397, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[-180.0, 0.0, 0.0]","[80.0, -9999.0, 0.0]","[220, 801, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50530,1,1.399999976158142,0.5,"[204, 20, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[237, 398, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[-180.0, 0.0, 0.0]","[80.0, -9999.0, 0.0]","[220, 802, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50531,1,1.399999976158142,0.5,"[204, 20, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[237, 393, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[-180.0, 0.0, 0.0]","[80.0, -9999.0, 0.0]","[220, 792, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50532,1,1.399999976158142,0.5,"[204, 20, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[237, 394, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[-180.0, 0.0, 0.0]","[80.0, -9999.0, 0.0]","[220, 793, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50533,1,1.399999976158142,0.5,"[204, 20, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[237, 395, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[-180.0, 0.0, 0.0]","[80.0, -9999.0, 0.0]","[220, 794, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50534,1,1.399999976158142,0.5,"[204, 21, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[1129, 381, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[742, 795, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50535,1,1.399999976158142,0.5,"[204, 21, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[1129, 382, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[742, 796, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50536,1,1.399999976158142,0.5,"[204, 21, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[1129, 383, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[742, 797, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50537,1,1.399999976158142,0.5,"[204, 21, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[1129, 384, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[742, 798, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50538,1,1.399999976158142,0.5,"[204, 21, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[1129, 385, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[742, 799, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
50539,1,1.399999976158142,0.5,"[204, 21, 204]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[1129, 386, 0]","[0.0, 0.5, 0.0]","[204, 1, 204]","[0.0, 0.0, 0.0]","[0.0, -9999.0, 0.0]","[742, 800, 0]","[0.0, 0.5, 0.0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0]","[0, 0]","[0.0, 0.0]"
