m_id,m_InvokeTiming,m_InvokeCondition,m_TargetType,m_ModifyType,m_ModifyStatus,m_HitRatio,m_HitTypes,m_CalcType,m_Values,m_Turns,m_OverwriteCount,m_Counts,m_OrderPriority,m_NextPriority,m_ShieldDamage,m_IgnoreWeak,m_CriticalRatio,m_Suicide,m_LotteryAilment,m_AilmentInvokeCondition,m_AddAilment,m_CalcTypeAilment,m_ValueAilment,m_WeakLockID,m_DelayedSkill,m_SubAilment,m_CalcTypeResist,m_AddResistWeapon,m_AddResistMagic,m_ResistID,m_ResistAilment,m_ResistAilmentID,m_Reinforcement,m_WeakChangeID,m_EnhancedSkillID,m_SummonGuestID,m_OverrideWeapon,m_OverrideMagic,m_SkillAvailMagnificationCondition,m_SkillAvailMagnificationConditionArray,m_SkillAvailMagnification,m_SkillAvailMagnificationArray,m_InvocationProbability,m_ModeChangeID
61526,cc01,0,cc05,cc01,cc08,100,"[0, 0, 0, 0]",cc04,"[11, 0, 0, 0]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61596,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61597,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61598,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61599,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61600,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61601,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61602,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61603,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61604,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61605,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61606,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61607,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61608,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61609,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61610,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61611,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61612,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61613,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61614,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61615,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61616,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61617,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61618,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61619,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61620,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61621,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61622,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61623,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
61624,cc01,0,cc02,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[3, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
