m_id,m_Label,m_VoiceID,m_JobID,m_UseCount,m_RemainTurn,m_Level,m_FcRank,m_Param,m_EquipAtk,m_ResistID,m_ResistWeapon,m_ResistMagic,m_EnemyTypeID,m_TacticalAssignID,m_SkillsID,m_OrderTexUS,m_OrderTexVS,m_OrderScaleS,m_OrderTexUL,m_OrderTexVL,m_OrderScaleL
10423,GuestNpc_UniqueF_LaDecky4_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10447,GuestNpc_UniqueP_BerzLyee3_1,cc00,1,10,1,55,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 372, 0, 349, 0, 0, 141, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10281,GuestNpc_EvB07_F001_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 110, 109, 95, 95, 0, 100, 1, 0, 0, 0, 0, 0]",1,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50239,0.0,0.0,1.0,0.0,0.0,1.0
10457,GuestNpc_EvB07_F018_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10282,GuestNpc_EvB07_F002_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 111, 114, 95, 95, 0, 100, 1, 0, 0, 0, 0, 0]",1,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50239,0.0,0.0,1.0,0.0,0.0,1.0
10464,GuestNpc_EvB07_F019_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10284,GuestNpc_EvB07_W004_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 106, 105, 95, 95, 0, 100, 1, 0, 0, 0, 0, 0]",1,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50239,0.0,0.0,1.0,0.0,0.0,1.0
10290,GuestNpc_EvB07_P010_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 105, 106, 95, 95, 0, 100, 1, 0, 0, 0, 0, 0]",1,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50239,0.0,0.0,1.0,0.0,0.0,1.0
10458,GuestNpc_EvB07_F011_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10459,GuestNpc_EvB07_F017_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10287,GuestNpc_EvB07_F007_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 113, 114, 95, 95, 0, 100, 1, 0, 0, 0, 0, 0]",1,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50239,0.0,0.0,1.0,0.0,0.0,1.0
10460,GuestNpc_EvB07_F021_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10283,GuestNpc_EvB07_W003_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 114, 105, 95, 95, 0, 100, 1, 0, 0, 0, 0, 0]",1,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50239,0.0,0.0,1.0,0.0,0.0,1.0
10288,GuestNpc_EvB07_F008_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 109, 109, 95, 95, 0, 100, 1, 0, 0, 0, 0, 0]",1,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50239,0.0,0.0,1.0,0.0,0.0,1.0
10285,GuestNpc_EvB07_P005_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 107, 105, 95, 95, 0, 100, 1, 0, 0, 0, 0, 0]",1,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50239,0.0,0.0,1.0,0.0,0.0,1.0
10292,GuestNpc_EvB07_P012_1,cc00,1,10,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 114, 107, 95, 95, 0, 100, 1, 0, 0, 0, 0, 0]",1,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50239,0.0,0.0,1.0,0.0,0.0,1.0
10461,GuestNpc_EvB07_P012_2,cc00,1,10,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10289,GuestNpc_EvB07_P009_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 111, 111, 95, 95, 0, 100, 1, 0, 0, 0, 0, 0]",1,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50239,0.0,0.0,1.0,0.0,0.0,1.0
10286,GuestNpc_EvB07_P006_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 114, 106, 95, 95, 0, 100, 1, 0, 0, 0, 0, 0]",1,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50239,0.0,0.0,1.0,0.0,0.0,1.0
10293,GuestNpc_EvB07_P013_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 105, 106, 95, 95, 0, 100, 1, 0, 0, 0, 0, 0]",1,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50239,0.0,0.0,1.0,0.0,0.0,1.0
10462,GuestNpc_EvB07_W020_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10463,GuestNpc_EvB07_F022_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10491,GuestNpc_EvB07_F022_2,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10495,GuestNpc_EvB07_W023_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10496,GuestNpc_EvB06_P001_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10497,GuestNpc_EvB06_P002_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10498,GuestNpc_EvB06_P003_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10499,GuestNpc_EvB06_P004_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10500,GuestNpc_EvB06_P005_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10501,GuestNpc_EvB06_P006_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10502,GuestNpc_PlT01_P001_1,cc00,1,5,1,20,3,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50499,0.0,0.0,1.0,0.0,0.0,1.0
10503,GuestNpc_PlT01_W001_1,cc00,1,3,1,22,3,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50500,0.0,0.0,1.0,0.0,0.0,1.0
10504,GuestNpc_PlT01_F003_1,cc00,1,2,1,24,3,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50501,0.0,0.0,1.0,0.0,0.0,1.0
10505,GuestNpc_PlT01_F001_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10506,GuestNpc_PlT01_F002_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10507,GuestNpc_SnF12_P001_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10508,GuestNpc_FsF12_W001_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10509,GuestNpc_SnT22_W001_1,cc00,1,2,1,40,5,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 312, 0, 312, 0, 0, 118, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,57,50502,0.0,0.0,1.0,0.0,0.0,1.0
10530,GuestNpc_SnT22_W001_2,cc00,1,2,1,65,8,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 383, 0, 383, 0, 0, 151, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,57,50503,0.0,0.0,1.0,0.0,0.0,1.0
10510,GuestNpc_SnT22_W002_1,cc00,1,3,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,125,50504,0.0,0.0,1.0,0.0,0.0,1.0
10511,GuestNpc_SnT22_W003_1,cc00,1,3,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,133,50505,0.0,0.0,1.0,0.0,0.0,1.0
10512,GuestNpc_SnT22_W004_1,cc00,1,3,1,55,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 372, 0, 372, 0, 0, 141, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,57,50506,0.0,0.0,1.0,0.0,0.0,1.0
10513,GuestNpc_SnT22_W005_1,cc00,1,3,1,30,4,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,124,50507,0.0,0.0,1.0,0.0,0.0,1.0
10514,GuestNpc_SnT22_W006_1,cc00,1,1,1,60,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,123,50508,0.0,0.0,1.0,0.0,0.0,1.0
10515,GuestNpc_SnT22_P001_1,cc00,1,3,1,63,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 381, 0, 358, 0, 0, 149, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,183,50509,0.0,0.0,1.0,0.0,0.0,1.0
10516,GuestNpc_SnT22_P002_1,cc00,1,3,1,61,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 377, 0, 354, 0, 0, 145, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,181,50510,0.0,0.0,1.0,0.0,0.0,1.0
10517,GuestNpc_SnT22_P003_1,cc00,1,3,1,65,8,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 383, 0, 360, 0, 0, 151, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,187,50511,0.0,0.0,1.0,0.0,0.0,1.0
10531,GuestNpc_SnT22_P003_2,cc00,1,2,1,69,8,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 388, 0, 365, 0, 0, 155, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,187,50512,0.0,0.0,1.0,0.0,0.0,1.0
10518,GuestNpc_SnT22_P004_1,cc00,1,2,1,64,8,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 382, 0, 380, 0, 0, 150, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,192,50513,0.0,0.0,1.0,0.0,0.0,1.0
10532,GuestNpc_SnT22_P004_2,cc00,1,2,1,77,9,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 397, 0, 374, 0, 0, 163, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,192,50514,0.0,0.0,1.0,0.0,0.0,1.0
10519,GuestNpc_SnT22_P005_1,cc00,1,2,1,80,9,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 400, 0, 377, 0, 0, 166, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,181,50515,0.0,0.0,1.0,0.0,0.0,1.0
10520,GuestNpc_SnT22_F001_1,cc00,1,3,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,124,50516,0.0,0.0,1.0,0.0,0.0,1.0
10521,GuestNpc_SnT22_F002_1,cc00,1,3,1,60,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 378, 0, 378, 0, 0, 146, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,57,50517,0.0,0.0,1.0,0.0,0.0,1.0
10522,GuestNpc_SnT22_F003_1,cc00,1,3,1,40,5,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 312, 0, 312, 0, 0, 118, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,57,50518,0.0,0.0,1.0,0.0,0.0,1.0
10523,GuestNpc_SnT22_F004_1,cc00,1,3,1,20,3,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 273, 0, 260, 0, 0, 98, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,187,50519,0.0,0.0,1.0,0.0,0.0,1.0
10533,GuestNpc_SnT22_F004_2,cc00,1,3,1,70,8,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 389, 0, 366, 0, 0, 156, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,187,50520,0.0,0.0,1.0,0.0,0.0,1.0
10524,GuestNpc_SnT22_F005_1,cc00,1,3,1,60,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 378, 0, 355, 0, 0, 146, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,186,50521,0.0,0.0,1.0,0.0,0.0,1.0
10525,GuestNpc_SnT22_F006_1,cc00,1,3,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 367, 0, 344, 0, 0, 136, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,186,50522,0.0,0.0,1.0,0.0,0.0,1.0
10526,GuestNpc_SnT22_F007_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10527,GuestNpc_SnT22_F008_1,cc00,1,3,1,60,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,166,50523,0.0,0.0,1.0,0.0,0.0,1.0
10528,GuestNpc_SnT22_F009_1,cc00,1,3,1,40,5,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,125,50524,0.0,0.0,1.0,0.0,0.0,1.0
10529,GuestNpc_SnT22_F010_1,cc00,1,3,1,64,7,"[0, 0, 999, 0, 0, 0, 0, 0, 1, 359, 0, 382, 0, 0, 150, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,193,50525,0.0,0.0,1.0,0.0,0.0,1.0
10560,GuestNpc_DsT21_W002_1,cc00,1,2,1,60,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 355, 0, 378, 0, 0, 146, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50591,0.0,0.0,1.0,0.0,0.0,1.0
10561,GuestNpc_DsT21_W003_1,cc00,1,3,1,60,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 378, 0, 355, 0, 0, 146, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50592,0.0,0.0,1.0,0.0,0.0,1.0
10562,GuestNpc_DsT21_W004_1,cc00,1,3,1,35,5,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 306, 0, 288, 0, 0, 113, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,125,50593,0.0,0.0,1.0,0.0,0.0,1.0
10563,GuestNpc_DsT21_W005_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10564,GuestNpc_DsT21_W006_1,cc00,1,2,1,45,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 317, 0, 299, 0, 0, 123, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,124,50594,0.0,0.0,1.0,0.0,0.0,1.0
10565,GuestNpc_DsT21_W007_1,cc00,1,3,1,45,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 317, 0, 299, 0, 0, 123, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,125,50595,0.0,0.0,1.0,0.0,0.0,1.0
10566,GuestNpc_DsT21_W008_1,cc00,1,3,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 367, 0, 344, 0, 0, 136, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,124,50596,0.0,0.0,1.0,0.0,0.0,1.0
10567,GuestNpc_DsT21_W009_1,cc00,1,3,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 367, 0, 344, 0, 0, 136, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50597,0.0,0.0,1.0,0.0,0.0,1.0
10592,GuestNpc_DsT21_W009_2,cc00,1,2,1,70,8,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 389, 0, 366, 0, 0, 156, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50598,0.0,0.0,1.0,0.0,0.0,1.0
10568,GuestNpc_DsT21_W010_1,cc00,1,2,1,70,8,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 389, 0, 366, 0, 0, 156, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50599,0.0,0.0,1.0,0.0,0.0,1.0
10569,GuestNpc_DsT21_W011_1,cc00,1,3,1,60,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 378, 0, 355, 0, 0, 146, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,57,50600,0.0,0.0,1.0,0.0,0.0,1.0
