m_id,m_Label,m_TypeID,m_DisplayLevel,m_BreakRate,m_MaxSLD,m_MaxHP,m_MaxSP,m_AtkP,m_DefP,m_AtkM,m_DefM,m_Agi,m_Crt,m_CrtDef,m_EquipAtk,m_ResistAilmentID,m_ResistAilment,m_TacticalAssignID,m_SkillsID,m_Exp,m_Money,m_DropReward,m_EventDropRewards,m_StatusOffset,m_Bottle,m_NameUI,m_LevelUI,m_HpUI,m_ShieldUI,m_RaceIndices,m_DisplaySpecialSkillGauge,m_GenerateSpecialSkillValueOrverTurn,m_ReduceSpecialSkillValueBreak,m_MaxSpecialSkillValue
20332,D_Enemy_Snow_1001_L021_03_02,20054,45,200,7,8550,90,555,63,555,57,192,181,289,79,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,50045,250,225,20270,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20067,D_Enemy_Snow_1001_L023_01,20056,25,200,4,2982,50,258,37,258,32,140,123,197,49,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50046,40,125,20067,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20068,D_Enemy_Snow_1001_L023_02,20057,25,200,4,2982,50,258,37,258,32,140,123,197,49,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,50047,40,125,20068,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20069,D_Enemy_Snow_1001_L023_03,20058,25,200,4,3010,50,249,39,249,34,139,130,197,49,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,50048,40,125,20069,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20071,D_Enemy_Snow_1001_L025_01,20060,1,200,2,406,2,148,10,148,7,73,68,110,10,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50049,2,13,20071,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20072,D_Enemy_Snow_1001_L025_02,20061,1,200,2,406,2,148,10,148,7,73,68,110,10,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,50050,2,13,20072,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20073,D_Enemy_Snow_1001_L025_03,20062,1,200,2,406,2,148,10,148,7,73,68,110,10,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,50051,2,13,20073,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20333,D_Enemy_Snow_1001_L025_01_02,20060,35,200,5,5430,70,377,51,377,45,163,147,250,63,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50319,150,175,20271,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20334,D_Enemy_Snow_1001_L025_02_02,20061,35,200,5,5430,70,377,51,377,45,163,147,250,63,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,50320,150,175,20272,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20335,D_Enemy_Snow_1001_L025_03_02,20062,35,200,5,5430,70,377,51,377,45,163,147,250,63,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,50321,150,175,20273,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20075,D_Enemy_Snow_1001_L027_01,20064,15,200,3,1260,30,200,27,200,23,109,102,157,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50052,15,75,20075,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20076,D_Enemy_Snow_1001_L027_02,20065,15,200,3,1260,30,200,27,200,23,109,102,157,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,50053,15,75,20076,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20077,D_Enemy_Snow_1001_L027_03,20066,15,200,3,1260,30,200,27,200,23,109,102,157,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,50054,15,75,20077,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20079,D_Enemy_Snow_1001_L029_01,20068,4,200,2,614,8,159,14,159,10,81,75,120,14,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50055,2,20,20079,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20080,D_Enemy_Snow_1001_L029_02,20069,4,200,2,614,8,159,14,159,10,81,75,120,14,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,50056,2,20,20080,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20081,D_Enemy_Snow_1001_L029_03,20070,4,200,2,614,8,159,14,159,10,81,75,120,14,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,50057,2,20,20081,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20336,D_Enemy_Snow_1001_L029_01_02,20068,37,200,5,4680,74,390,54,390,48,168,152,259,67,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50055,150,185,20274,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20337,D_Enemy_Snow_1001_L029_02_02,20069,37,200,5,4680,74,390,54,390,48,168,152,259,67,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,50056,150,185,20275,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20338,D_Enemy_Snow_1001_L029_03_02,20070,37,200,5,4680,74,390,54,390,48,168,152,259,67,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,50057,150,185,20276,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20319,D_Enemy_Snow_UniqueP_Dmitry_01,20391,23,200,4,2600,50,239,32,239,27,137,132,188,44,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",136,50290,40,115,20257,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20359,D_Enemy_Snow_UniqueP_Dmitry_02,20397,23,200,4,2300,50,239,32,239,27,137,132,188,44,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",136,50290,40,115,20257,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20206,D_Enemy_Snow_SnT11_P015,20173,85,200,14,134550,170,1299,106,1299,98,252,232,367,166,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",96,50138,1375,425,20206,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20114,D_Enemy_Plain_1001_L002_01,20096,1,200,2,402,2,153,9,153,6,74,63,110,10,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50060,2,13,20114,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20115,D_Enemy_Plain_1001_L002_02,20097,1,200,2,411,2,142,13,142,10,69,71,110,10,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,50061,2,13,20115,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20116,D_Enemy_Plain_1001_L002_03,20098,1,200,2,411,2,142,13,142,10,69,71,110,10,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,50062,2,13,20116,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20117,D_Enemy_Plain_1001_L017_01,20099,9,200,2,838,18,168,23,168,19,87,89,134,18,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50063,5,45,20117,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20118,D_Enemy_Plain_1001_L017_02,20100,9,200,2,826,18,174,16,174,12,95,92,134,18,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,50064,5,45,20118,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20119,D_Enemy_Plain_1001_L017_03,20101,9,200,2,838,18,168,23,168,19,87,89,134,18,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,50065,5,45,20119,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20120,D_Enemy_Plain_1001_L019_01,20102,2,200,2,406,4,155,8,155,5,81,77,116,14,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50066,2,25,20120,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20121,D_Enemy_Plain_1001_L019_02,20103,2,200,2,407,4,155,12,155,8,77,72,116,14,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,50067,2,25,20121,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20122,D_Enemy_Plain_1001_L019_03,20103,2,200,2,407,4,155,12,155,8,77,72,116,14,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,50068,2,25,20122,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20126,D_Enemy_Plain_1001_L022_01,20105,28,200,4,3861,56,280,41,280,36,149,131,208,54,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",35,50072,75,140,20126,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20127,D_Enemy_Plain_1001_L026_01,20106,2,200,2,403,4,160,10,160,7,78,67,116,14,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50073,2,25,20127,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20128,D_Enemy_Plain_1001_L026_02,20107,2,200,2,403,4,160,10,160,7,78,67,116,14,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,50074,2,25,20128,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20129,D_Enemy_Plain_1001_L026_03,20107,2,200,2,403,4,160,10,160,7,78,67,116,14,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,50075,2,25,20129,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20339,D_Enemy_Plain_1001_L026_01_02,20106,51,200,8,9375,102,627,72,627,64,217,204,327,102,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50073,300,255,20277,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20340,D_Enemy_Plain_1001_L026_02_02,20107,51,200,8,9275,102,640,69,640,62,219,194,327,102,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,50074,300,255,20278,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20341,D_Enemy_Plain_1001_L026_03_02,20107,51,200,8,9450,102,615,79,615,72,207,217,327,102,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,50075,300,255,20279,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20207,D_Enemy_Plain_PlT11_P008,20174,85,200,14,133900,170,1312,103,1312,96,255,221,367,166,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",97,50139,1375,425,20207,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20146,D_Enemy_Sea_SeT1_P002_01,20113,27,200,4,2422,54,340,36,340,31,149,145,224,54,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50078,75,135,20146,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20147,D_Enemy_Sea_SeT1_P002_02,20114,27,200,4,2457,54,340,42,340,36,143,129,224,54,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50079,75,135,20147,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20148,D_Enemy_Sea_SeT1_P002_03,20115,27,200,4,2422,54,340,36,340,31,149,145,224,54,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50080,75,135,20148,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20149,D_Enemy_Sea_SeT1_P004,20116,85,200,14,133900,170,1299,98,1299,91,260,255,367,166,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",99,50081,1375,425,20149,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20150,D_Enemy_Sea_SeT1_P005_01,20117,25,200,4,2982,50,258,37,258,32,140,123,197,49,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50082,40,125,20150,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20151,D_Enemy_Sea_SeT1_P005_02,20118,25,200,4,3045,50,241,44,241,39,132,135,197,49,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50083,40,125,20151,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20342,D_Enemy_Sea_SeT1_P005_01_02,20117,51,200,8,9250,102,627,64,627,57,224,227,327,102,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50082,300,255,20280,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20343,D_Enemy_Sea_SeT1_P005_02_02,20118,51,200,8,9375,102,627,72,627,64,217,204,327,102,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50083,300,255,20281,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20161,D_Enemy_Desert_DsT1_P002,20128,55,200,8,11594,110,666,69,666,61,239,241,347,113,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",5,50093,500,275,20161,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20162,D_Enemy_Desert_DsT1_P005_01,20129,40,200,5,6103,80,520,51,520,45,184,186,270,71,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50094,200,200,20162,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20163,D_Enemy_Desert_DsT1_P005_02,20130,40,200,5,6120,80,530,55,530,49,180,159,270,71,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50095,200,200,20163,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20164,D_Enemy_Desert_DsT1_P005_03,20131,40,200,5,6120,80,530,55,530,49,180,159,270,71,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50096,200,200,20164,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20344,D_Enemy_Desert_DsT1_P005_01_02,20129,60,200,8,13056,120,710,83,710,75,247,233,371,125,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50094,750,300,20282,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20345,D_Enemy_Desert_DsT1_P005_02_02,20130,60,200,8,12886,120,710,75,710,66,255,258,371,125,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50095,750,300,20283,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20346,D_Enemy_Desert_DsT1_P005_03_02,20131,60,200,8,12920,120,724,80,724,72,250,221,371,125,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50096,750,300,20284,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20165,D_Enemy_Desert_DsT1_P006,20132,45,200,7,8096,96,566,61,566,54,194,172,289,79,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",5,50097,250,225,20165,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20347,D_Enemy_Desert_DsT1_P006_02,20132,60,200,8,12886,120,710,75,710,66,255,258,371,125,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",5,50097,750,300,20285,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20166,D_Enemy_Desert_DsT1_P007_01,20133,42,200,5,6103,80,536,53,536,47,190,193,278,75,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",4,50098,213,210,20166,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20167,D_Enemy_Desert_DsT1_P007_02,20134,42,200,7,6935,90,536,61,536,54,194,172,289,75,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",4,50099,250,225,20167,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20168,D_Enemy_Desert_DsT1_P008_01,20135,42,200,6,6154,84,546,58,546,51,186,165,278,75,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",4,50100,213,210,20168,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20169,D_Enemy_Desert_DsT1_P008_02,20136,42,200,6,6137,84,536,53,536,47,190,193,278,75,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50101,213,210,20169,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20170,D_Enemy_Desert_DsT1_P008_03,20136,42,200,6,6137,84,536,53,536,47,190,193,278,75,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50102,213,210,20170,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20208,D_Enemy_Desert_DsT11_P009,20175,85,200,14,133900,170,1299,98,1299,91,260,255,367,166,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",98,50140,1375,425,20208,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20152,D_Enemy_River_RvT1_P002_01,20119,49,200,7,9325,98,598,69,598,61,207,195,312,92,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50084,300,245,20152,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20153,D_Enemy_River_RvT1_P002_02,20120,49,200,7,9325,98,598,69,598,61,207,195,312,92,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50085,300,245,20153,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20154,D_Enemy_River_RvT1_P002_03,20121,49,200,7,9400,98,586,76,586,69,197,207,312,92,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50086,300,245,20154,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20155,D_Enemy_River_RvT1_P003_01,20122,45,200,7,7068,90,544,70,544,63,183,192,289,79,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",56,50087,250,225,20155,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20156,D_Enemy_River_RvT1_P003_02,20123,34,200,5,4706,70,475,57,475,51,157,164,250,63,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",4,50088,150,175,20156,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20234,D_Enemy_River_RvT1_P003_01_2,20122,60,200,8,31842,110,696,92,696,83,236,247,371,125,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",56,50287,750,300,20234,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20235,D_Enemy_River_RvT1_P003_02_2,20123,44,200,6,8130,84,536,53,536,47,190,193,278,75,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",4,50088,250,225,20235,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20157,D_Enemy_River_RvT1_P004,20124,85,200,14,133900,170,1312,103,1312,96,255,221,367,166,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",100,50089,1375,425,20157,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20158,D_Enemy_River_RvT1_P005_01,20125,40,200,5,6120,80,530,55,530,49,180,159,270,71,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50090,200,200,20158,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20159,D_Enemy_River_RvT1_P005_02,20126,40,200,5,6188,80,520,57,520,51,178,168,270,71,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50091,200,200,20159,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20160,D_Enemy_River_RvT1_P005_03,20127,40,200,5,6103,80,520,51,520,45,184,186,270,71,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50092,200,200,20160,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20236,D_Enemy_River_RvT1_P005_01_2,20125,55,200,8,11749,110,666,77,666,69,231,217,347,113,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50090,500,275,20236,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20237,D_Enemy_River_RvT1_P005_02_2,20126,55,200,8,11749,110,666,77,666,69,231,217,347,113,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50091,500,275,20237,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20238,D_Enemy_River_RvT1_P005_03_2,20127,55,200,8,11749,110,666,77,666,69,231,217,347,113,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50092,500,275,20238,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20192,D_Enemy_Clif_ClT11_P002_01,20159,27,200,4,3195,54,331,47,331,42,136,138,224,54,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50124,75,135,20192,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20193,D_Enemy_Clif_ClT11_P002_02,20160,27,200,4,3195,54,331,47,331,42,136,138,224,54,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50125,75,135,20193,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20194,D_Enemy_Clif_ClT11_P002_03,20160,27,200,4,3195,54,331,47,331,42,136,138,224,54,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50126,75,135,20194,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20353,D_Enemy_Clif_ClT11_P002_01_02,20159,55,200,8,11625,110,679,74,679,66,233,207,347,113,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50124,500,275,20192,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20354,D_Enemy_Clif_ClT11_P002_02_02,20160,55,200,8,11594,110,666,69,666,61,239,241,347,113,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50125,500,275,20193,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20355,D_Enemy_Clif_ClT11_P002_03_02,20160,55,200,8,11594,110,666,69,666,61,239,241,347,113,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50126,500,275,20194,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20195,D_Enemy_Clif_ClT11_P003_01,20162,25,200,4,2982,50,258,37,258,32,140,123,197,49,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50127,40,125,20195,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20196,D_Enemy_Clif_ClT11_P003_02,20163,25,200,4,2982,50,258,37,258,32,140,123,197,49,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50128,40,125,20196,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20197,D_Enemy_Clif_ClT11_P003_03,20164,25,200,4,2982,50,258,37,258,32,140,123,197,49,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50129,40,125,20197,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20198,D_Enemy_Clif_ClT11_P004_01,20165,23,200,3,2160,44,230,42,230,37,125,129,188,44,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50130,40,115,20198,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20199,D_Enemy_Clif_ClT11_P004_02,20166,23,200,3,2115,44,247,35,247,30,134,117,188,44,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50131,40,115,20199,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20200,D_Enemy_Clif_ClT11_P004_03,20166,23,200,3,2115,44,247,35,247,30,134,117,188,44,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50132,40,115,20200,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20201,D_Enemy_Clif_ClT11_P005_01,20168,30,200,4,2429,54,362,43,362,38,152,128,233,57,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50133,100,150,20201,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20202,D_Enemy_Clif_ClT11_P005_02,20169,30,200,4,2429,54,362,43,362,38,152,128,233,57,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,50134,100,150,20202,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20203,D_Enemy_Clif_ClT11_P006,20170,35,200,5,12844,70,368,57,368,51,155,157,250,63,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",4,50135,150,175,20203,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20204,D_Enemy_Clif_ClT11_P007,20171,85,200,14,133900,170,1299,98,1299,91,260,255,367,166,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",94,50136,1375,425,20204,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
