m_id,m_ShowOrder,m_CategoryID,m_TypeID,m_Rare,m_TexID,m_NameID,m_DetailID,m_WeaponTypeID,m_MagicTypeID,m_EquipLock,m_LevelValue,m_ExclusivePlayerID,m_ExclusiveJobID,m_Param,m_Rank,m_Variation,m_SkillID,m_BuyValue,m_MaterialCheck,m_MaterialNum,m_MaterialItemID,m_MaterialEquipID,m_SlotShapeID,m_MateriaRarityLimit,m_GrowthEquipBonusID,m_EquipSkillTypeID
30142,6502,3,11,1,500,25057,0,0,0,194,1,0,0,"[0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40209, 0]",0,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[43, 0, 0, 0, 0]"
30143,6501,3,11,1,500,25063,0,0,0,194,1,0,0,"[0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40210, 0]",0,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[44, 0, 0, 0, 0]"
30144,6500,3,11,1,500,25069,0,0,0,194,1,0,0,"[0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40211, 0]",0,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[45, 0, 0, 0, 0]"
30265,8855,3,11,1,500,25711,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40212, 0]",33000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2, 0, 0, 0, 0]"
30266,8755,3,11,1,500,25712,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40213, 0]",33000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1, 0, 0, 0, 0]"
30267,9510,3,11,1,500,25713,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40214, 0]",75000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[5, 0, 0, 0, 0]"
30268,9410,3,11,1,500,25714,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40215, 0]",75000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[6, 0, 0, 0, 0]"
30269,9310,3,11,1,500,25715,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40216, 0]",20000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[7, 0, 0, 0, 0]"
30270,9210,3,11,1,500,25716,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40217, 0]",15000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[8, 0, 0, 0, 0]"
30271,9110,3,11,1,500,25717,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40218, 0]",50000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[46, 0, 0, 0, 0]"
30272,9010,3,11,1,500,25718,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40219, 0]",25000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[47, 0, 0, 0, 0]"
30273,3020,3,11,1,500,25719,0,0,0,194,1,0,0,"[0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",75000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30274,2920,3,11,1,500,25720,0,0,0,194,1,0,0,"[0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",75000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30275,2820,3,11,1,500,25721,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",50000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30276,2720,3,11,1,500,25722,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",50000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30277,2620,3,11,1,500,25723,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",50000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30278,2520,3,11,1,500,25724,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",50000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30279,2320,3,11,1,500,25725,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",50000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30280,2420,3,11,1,500,25726,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",50000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30281,3010,3,11,1,500,25727,0,0,0,194,1,0,0,"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",15000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30282,2910,3,11,1,500,25728,0,0,0,194,1,0,0,"[0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",15000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30283,2810,3,11,1,500,25729,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",10000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30284,2710,3,11,1,500,25730,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",10000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30285,2610,3,11,1,500,25731,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",10000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30286,2510,3,11,1,500,25732,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",10000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30287,2310,3,11,1,500,25733,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",10000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30288,2410,3,11,1,500,25734,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",10000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30289,3005,3,11,1,500,25735,0,0,0,194,1,0,0,"[0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",1500,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30290,2905,3,11,1,500,25736,0,0,0,194,1,0,0,"[0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",1500,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30291,2805,3,11,1,500,25737,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",1000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30292,2701,3,11,1,500,25738,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",1000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30293,2601,3,11,1,500,25739,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",1000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30294,2501,3,11,1,500,25740,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",1000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30295,2301,3,11,1,500,25741,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",1000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30296,2401,3,11,1,500,25742,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",1000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30297,7510,3,11,1,500,25743,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40220, 0]",10000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[49, 0, 0, 0, 0]"
30298,7360,3,11,1,500,25744,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40221, 0]",5000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[52, 0, 0, 0, 0]"
30299,7310,3,11,1,500,25745,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40222, 0]",30000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[53, 0, 0, 0, 0]"
30300,7460,3,11,1,500,25746,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40223, 0]",10000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[50, 0, 0, 0, 0]"
30301,7410,3,11,1,500,25747,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40224, 0]",5000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[51, 0, 0, 0, 0]"
30302,7260,3,11,1,500,25748,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40225, 0]",5000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[54, 0, 0, 0, 0]"
30303,7210,3,11,1,500,25749,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40226, 0]",30000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[55, 0, 0, 0, 0]"
30304,7551,3,11,1,500,25750,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40227, 0]",100000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[48, 0, 0, 0, 0]"
30305,7601,3,11,1,500,25751,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40228, 0]",100000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[61, 0, 0, 0, 0]"
30306,8581,3,11,1,500,25752,0,1,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40229, 0]",100000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[17, 0, 0, 0, 0]"
30307,8571,3,11,1,500,25753,0,2,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40230, 0]",100000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[18, 0, 0, 0, 0]"
30308,8561,3,11,1,500,25754,0,3,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40231, 0]",100000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[19, 0, 0, 0, 0]"
30309,8551,3,11,1,500,25755,0,4,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40232, 0]",100000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[20, 0, 0, 0, 0]"
30310,8541,3,11,1,500,25756,0,5,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40233, 0]",100000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[21, 0, 0, 0, 0]"
30311,8531,3,11,1,500,25757,0,6,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40234, 0]",100000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[22, 0, 0, 0, 0]"
30312,8521,3,11,1,500,25758,0,7,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40235, 0]",100000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[23, 0, 0, 0, 0]"
30313,8511,3,11,1,500,25759,0,8,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[40236, 0]",100000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[24, 0, 0, 0, 0]"
30314,3025,3,11,1,500,25760,0,0,0,194,1,0,0,"[0, 250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",1500000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30315,2925,3,11,1,500,25761,0,0,0,194,1,0,0,"[0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",1500000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30316,2825,3,11,1,500,25762,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",1000000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30317,2730,3,11,1,500,25763,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",1000000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30319,2530,3,11,1,500,25765,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",1000000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30320,2330,3,11,1,500,25766,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",1000000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30321,2430,3,11,1,500,25767,0,0,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0]",0,0,"[0, 0]",1000000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30322,8582,3,11,1,500,25768,0,1,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[50112, 0]",2000000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[17, 0, 0, 0, 0]"
30323,8572,3,11,1,500,25769,0,2,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[50113, 0]",2000000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[18, 0, 0, 0, 0]"
30324,8562,3,11,1,500,25770,0,3,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[50114, 0]",2000000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[19, 0, 0, 0, 0]"
30325,8552,3,11,1,500,25771,0,4,0,194,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,"[50115, 0]",2000000,"[194, 194, 194]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[20, 0, 0, 0, 0]"
