m_id,m_OwnerQuest,m_TaskType,m_TaskNo,m_HideTask,m_Purpose,m_Synopsis,m_NextDestination,m_DestNpcSetLabel,m_DestPathName,m_ClearedQuest,m_OpenConditionID,m_StartConditionID,m_InvalidConditionID,m_ReorderMax,m_ReorderInterval,m_SubClearConditionID,m_ClearConditionID,m_CondQuest,m_CondQuestTask,m_OwnerUniqueChara,m_EventID,m_EnemyID,m_EnemyRaceID,m_ItemID,m_EquipID,m_IntParam,m_StrParam,m_StartEvent,m_ShowStartUI,m_QuestStartEffectType,m_ClearEvent,m_ShowClearUI,m_QuestClearEffectType,m_TaskItemId,m_TaskItemNum,m_BlockadeIgnoreRouteSearch
1562,2089040,2,2,194,208904025,208904026,56,QuTr_PC089_04_03,PathActorBP111,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,6880,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1563,2089040,2,3,194,208904035,208904036,59,QuTr_PC089_04_04,PathActorBP59,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,6882,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1564,2089040,2,4,194,208904045,208904046,59,QuTr_PC089_04_05,PathActorBP57,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,6883,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1565,2089040,2,5,194,208904055,208904056,10034,QuTr_PC089_04_06,PathActorBP3,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,6884,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,195,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1638,2097010,1,0,194,0,0,10009,QuTr_PC097_01_01,PathActorBP48,"[1007000, 0, 0, 0]","[0, 93261]","[103012, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1639,2097010,2,1,194,209701015,209701016,10009,QuTr_PC097_01_02,PathActorBP35,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7210,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",7209,195,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1640,2097010,2,2,194,209701025,209701026,10010,QuTr_PC097_01_03,PathActorBP2,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7212,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1641,2097020,1,0,194,0,0,10009,QuTr_PC097_02_01,PathActorBP22,"[2097010, 0, 0, 0]","[0, 0]","[103012, 93262, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1642,2097020,2,1,194,209702015,209702016,58,QuTr_PC097_02_02,PathActorBP38,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7214,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",7213,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1643,2097020,2,2,194,209702025,209702026,119,QuTr_PC097_02_03,PathActorBP47,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7216,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1644,2097030,1,0,194,0,0,10009,QuTr_PC097_03_01,PathActorBP48,"[2097020, 0, 0, 0]","[0, 0]","[103012, 93262, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1645,2097030,2,1,194,209703015,209703016,132,QuTr_PC097_03_02,PathActorBP48,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7218,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",7217,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1646,2097040,1,0,194,0,0,10009,QuTr_PC097_04_01,PathActorBP48,"[2097030, 0, 0, 0]","[0, 0]","[103012, 93262, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1647,2097040,2,1,194,209704015,209704016,10012,QuTr_PC097_04_02,PathActorBP60,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7220,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",7219,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1648,2097040,2,2,194,209704025,209704026,10013,QuTr_PC097_04_03,PathActorBP26,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7222,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,195,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1779,2103010,1,0,194,0,0,26,QuTr_PC103_01_01,PathActorBP62,"[1004040, 0, 0, 0]","[103858, 0]","[103566, 0, 0]","[103859, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1780,2103010,2,1,194,210301015,210301016,26,QuTr_PC103_01_02,PathActorBP13,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7571,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",7570,195,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1781,2103010,2,2,194,210301025,210301026,26,QuTr_PC103_01_03,PathActorBP100,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7572,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1782,2103010,2,3,194,210301035,210301036,27,QuTr_PC103_01_04,PathActorBP40,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7574,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1783,2103020,1,0,194,0,0,26,QuTr_PC103_02_01,PathActorBP62,"[2103010, 0, 0, 0]","[93291, 0]","[103566, 93292, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1784,2103020,2,1,194,210302015,210302016,28,QuTr_PC103_02_02,PathActorBP56,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7576,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",7575,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1785,2103020,2,2,194,210302025,210302026,126,QuTr_PC103_02_03,PathActorBP29,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7578,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1786,2103020,2,3,194,210302035,210302036,26,QuTr_PC103_02_04,PathActorBP100,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7579,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1787,2103020,2,4,194,210302045,210302046,26,QuTr_PC103_02_05,PathActorBP28,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7580,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1788,2103030,1,0,194,0,0,26,QuTr_PC103_03_01,PathActorBP100,"[2103020, 0, 0, 0]","[0, 0]","[103566, 93292, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1789,2103030,2,1,194,210303015,210303016,26,QuTr_PC103_03_02,PathActorBP62,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7583,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",7581,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1790,2103040,1,0,194,0,0,26,QuTr_PC103_04_01,PathActorBP100,"[2103030, 0, 0, 0]","[0, 0]","[103566, 93292, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1791,2103040,2,1,194,210304015,210304016,126,QuTr_PC103_04_02,PathActorBP63,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7586,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",7584,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1792,2103040,2,2,194,210304025,210304026,26,QuTr_PC103_04_03,PathActorBP62,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7587,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,195,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1431,2105010,1,0,194,0,0,10020,QuTr_PC105_01_01,PathActorBP11,"[1006010, 0, 0, 0]","[1000007, 0]","[103012, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1432,2105010,2,1,194,210501015,210501016,10020,QuTr_PC105_01_02,PathActorBP4,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7061,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",7060,195,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1433,2105010,2,2,194,210501025,210501026,10020,QuTr_PC105_01_03,PathActorBP55,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7062,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1434,2105010,2,3,194,210501035,210501036,10020,QuTr_PC105_01_04,PathActorBP108,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7064,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1435,2105020,1,0,194,0,0,10020,QuTr_PC105_02_01,PathActorBP68,"[2105010, 0, 0, 0]","[93301, 0]","[103012, 93302, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1436,2105020,2,1,194,210502015,210502016,10023,QuTr_PC105_02_02,PathActorBP25,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7067,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",7065,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1437,2105030,1,0,194,0,0,10020,QuTr_PC105_03_01,PathActorBP68,"[2105020, 0, 0, 0]","[0, 0]","[103012, 93302, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1438,2105030,2,1,194,210503015,210503016,10020,QuTr_PC105_03_02,PathActorBP55,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7069,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",7068,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1439,2105030,2,2,194,210503025,210503026,10024,QuTr_PC105_03_03,PathActorBP20,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7070,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1440,2105030,2,3,194,210503035,210503036,10020,QuTr_PC105_03_04,PathActorBP36,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7074,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1441,2105040,1,0,194,0,0,10020,QuTr_PC105_04_01,PathActorBP108,"[2105030, 0, 0, 0]","[0, 0]","[103012, 93302, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1442,2105040,2,1,194,210504015,210504016,10020,QuTr_PC105_04_02,PathActorBP68,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7077,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",7075,194,0,0,195,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1188,2112010,1,0,194,0,0,56,QuTr_PC112_01_01,PathActorBP17,"[1002010, 0, 0, 0]","[1000013, 0]","[103012, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1189,2112010,2,1,194,211201015,211201016,57,QuTr_PC112_01_02,PathActorBP65,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,6372,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",6371,195,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1190,2112020,1,0,194,0,0,56,QuTr_PC112_02_01,PathActorBP17,"[2112010, 0, 0, 0]","[93336, 0]","[103012, 93337, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1191,2112020,2,1,194,211202015,211202016,59,QuTr_PC112_02_02,PathActorBP62,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,6375,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",6373,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1192,2112020,2,2,194,211202025,211202026,56,QuTr_PC112_02_03,PathActorBP5,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,6377,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1193,2112030,1,0,194,0,0,56,QuTr_PC112_03_01,PathActorBP83,"[2112020, 0, 0, 0]","[0, 0]","[103012, 93337, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1194,2112030,2,1,194,211203015,211203016,132,QuTr_PC112_03_02,PathActorBP29,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,6379,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",6378,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1195,2112030,2,2,194,211203025,211203026,56,QuTr_PC112_03_03,PathActorBP83,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,6380,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1196,2112040,1,0,194,0,0,56,QuTr_PC112_04_01,PathActorBP17,"[2112030, 0, 0, 0]","[0, 0]","[103012, 93337, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1197,2112040,2,1,194,211204015,211204016,132,QuTr_PC112_04_02,PathActorBP16,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,6383,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",6381,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1198,2112040,2,2,194,211204025,211204026,56,QuTr_PC112_04_03,PathActorBP118,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,6384,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,195,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1315,2113010,1,0,194,0,0,10005,QuTr_PC113_01_01,PathActorBP61,"[1005010, 0, 0, 0]","[0, 93341]","[103012, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1316,2113010,2,1,194,211301015,211301016,10001,QuTr_PC113_01_02,PathActorBP43,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,6783,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",6782,195,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1317,2113010,2,2,194,211301025,211301026,10002,QuTr_PC113_01_03,PathActorBP37,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,6784,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1318,2113010,2,3,194,211301035,211301036,10004,QuTr_PC113_01_04,PathActorBP2,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,6785,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1319,2113020,1,0,194,0,0,10002,QuTr_PC113_02_01,PathActorBP7,"[2113010, 0, 0, 0]","[0, 0]","[103012, 93342, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1320,2113020,2,1,194,211302015,211302016,10005,QuTr_PC113_02_02,PathActorBP39,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,6788,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",6786,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1321,2113030,1,0,194,0,0,10001,QuTr_PC113_03_01,PathActorBP43,"[2113020, 0, 0, 0]","[0, 0]","[103012, 93342, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1322,2113030,2,1,194,211303015,211303016,10002,QuTr_PC113_03_02,PathActorBP7,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,6790,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",6789,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1323,2113030,2,2,194,211303025,211303026,10004,QuTr_PC113_03_03,PathActorBP2,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,6791,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1324,2113030,2,3,194,211303035,211303036,49,QuTr_PC113_03_04,PathActorBP58,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7022,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1325,2113040,1,0,194,0,0,10001,QuTr_PC113_04_01,PathActorBP43,"[2113030, 0, 0, 0]","[0, 0]","[103012, 93342, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1326,2113040,2,1,194,211304015,211304016,10002,QuTr_PC113_04_02,PathActorBP7,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,6795,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",6793,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1327,2113040,2,2,194,211304025,211304026,10004,QuTr_PC113_04_03,PathActorBP2,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7023,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,195,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1473,2122010,1,0,194,0,0,10002,QuTr_PC122_01_01,PathActorBP16,"[1005010, 0, 0, 0]","[1000015, 0]","[103012, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1474,2122010,2,1,194,212201015,212201016,10005,QuTr_PC122_01_02,PathActorBP47,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,7080,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",7078,195,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
